Key,Content
gem_supply_bubble_desc,"<size=40><color=#037ddc>Pass Basique de 30 Jours</color></size>

1. À l'achat, recevez instantanément {0} Gemmes et activez le pass pour 30 jours.

2. Pendant la période du pass, vous pouvez réclamer {1} Gemmes quotidiennement (réinitialisation à UTC 00:00).
Les Gemmes non réclamées quotidiennement ne seront pas remboursées après l'expiration du pass.

<size=40><color=#037ddc>Pass Avancé de 30 Jours</color></size>

1. À l'achat, recevez instantanément {2} Gemmes et activez le pass pour 30 jours.

2. Pendant la période du pass, vous pouvez réclamer {3} Gemmes quotidiennement (réinitialisation à UTC 00:00).
Les Gemmes non réclamées quotidiennement ne seront pas remboursées après l'expiration du pass."
gf_tab_name_4,Gemmes
camp_pack_desc,"Débloquez des skins de dragon exclusifs !"
gf_banner_title_5,"Fonds de Croissance de Pierre de Forge"
refresh_in,Actualiser
pack_off,"{0}% de réduction"
gem_supply_daily_title,"Récompenses du Passe"
pack_value,"{0}%
valeur"
purchased,Acheté
exchange_count_msg,"Veuillez sélectionner la quantité de l'élément que vous souhaitez échanger."
vip_claim_desc,"Des pierres éternelles supplémentaires tous les jours!"
shop_desc_106,"Période d'abonnement : 1 mois.
Essai gratuit : Profitez d'un essai GRATUIT de 3 jours ! Après la fin de l'essai, vous serez facturé {0} par mois.
Renouvellement automatique : L'adhésion VIP est un abonnement mensuel récurrent. Votre compte sera automatiquement facturé pour la prochaine période, sauf si vous annulez au moins 24 heures avant la fin de la période en cours.
Annuler le renouvellement : Vous pouvez gérer et désactiver le renouvellement automatique de l'abonnement en accédant aux paramètres de votre compte sur Google Play après l'achat.

En activant cet abonnement, vous recevrez :  
1) 10 Pierres Éternelles chaque jour."
purchase_limit,"Offre limitée"
resource_not_enough_102,"Pas assez d'éternité des pierres"
shop_desc_105,"Période d'abonnement : 1 semaine.  
Essai gratuit : Profitez d'un essai GRATUIT de 3 jours ! Après la fin de l'essai, vous serez facturé {0} par semaine.  
Renouvellement automatique : L'abonnement VIP est une souscription hebdomadaire récurrente. Votre compte sera automatiquement débité pour la période suivante à moins que vous n'annuliez au moins 24 heures avant la fin de la période en cours.
Annulation du renouvellement : Vous pouvez gérer et désactiver le renouvellement automatique de l'abonnement en accédant aux paramètres de votre compte sur Google Play après l'achat.

En activant cet abonnement, vous recevrez :  
1) 10 Pierres Éternelles chaque jour."
pack_first,"Premier pack d'achat"
go,Aller
purchase_confirm_desc,"Dépenser <color=#ffe300>{0}</color> pour acheter <color=#ffe300>{1}</color> ?"
shop_desc_105_ios,"Période d'abonnement : 1 semaine.  
Essai gratuit : Profitez d'un essai GRATUIT de 3 jours ! À la fin de l'essai, vous serez facturé {0} par semaine.  
Renouvellement automatique : L'adhésion VIP est un abonnement hebdomadaire récurrent. Votre compte sera automatiquement débité pour la période suivante, à moins que vous n'annuliez au moins 24 heures avant la fin de la période en cours.  
Annuler le renouvellement : Vous pouvez gérer ou désactiver le renouvellement automatique dans les paramètres de votre compte Apple à tout moment après l'achat.

En activant cet abonnement, vous recevrez :  
1) 10 Pierres Éternelles chaque jour."
shop_desc_106_ios,"Période d'abonnement : 1 mois.
Essai gratuit : Profitez d'un essai GRATUIT de 3 jours ! À la fin de l'essai, vous serez facturé {0} par mois.
Renouvellement automatique : L'adhésion VIP est un abonnement mensuel récurrent. Votre compte sera automatiquement débité pour la prochaine période, sauf si vous annulez au moins 24 heures avant la fin de la période en cours.
Annuler le renouvellement : Vous pouvez gérer ou désactiver le renouvellement automatique dans les paramètres de votre compte Apple à tout moment après l'achat.

En activant cet abonnement, vous recevrez :  
1) 10 Pierres Éternelles chaque jour."
beginner_bundle_title,"Pack de Soldat Mythique"
shop_gem,Joyaux
shop_tab_supply,"Des offres"
shop_goods_106,Mois
strategy_name_30,"Flanquer VIII"
strategy_name_25,"Scinder VII"
strategy_name_26,"Ruée V"
strategy_name_27,"Ruée VI"
strategy_name_28,"Poignarder VII"
strategy_name_29,"Flanquer VII"
strategy_name_17,"Poignarder IV"
strategy_name_18,"Poignarder V"
strategy_name_19,"Poignarder VI"
strategy_name_21,"Ruée II"
strategy_name_23,"Ruée III"
strategy_name_24,"Ruée IV"
strategy_name_15,"Poignarder II"
strategy_name_16,"Poignarder III"
strategy_name_12,"Flanquer IV"
strategy_name_13,"Flanquer V"
strategy_name_14,"Flanquer VI"
strategy_name_7,"Scinder IV"
strategy_name_8,"Scinder V"
strategy_name_9,"Scinder VI"
strategy_name_10,"Flanquer II"
strategy_name_11,"Flanquer III"
strategy_name_5,"Scinder II"
strategy_name_6,"Scinder III"
skill_attr_30,Esquive
skill_attr_29,Charges
skill_attr_28,Santé
user_sign_reset_context,"Cher Commandant,

Veuillez noter que votre Signature personnelle a été réinitialisée en raison d'une violation de nos Règles du jeu concernant du contenu interdit ou sensible.

Afin de maintenir une atmosphère de jeu saine et conviviale, nous demandons à tous les joueurs de veiller à ce que leurs signatures soient respectueuses et appropriées pour notre communauté mondiale. Les violations répétées peuvent entraîner des restrictions supplémentaires sur les fonctionnalités de votre compte.
Pour plus d'informations sur nos politiques et demandes associées, veuillez consulter <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>

Nous vous remercions de votre compréhension et de votre coopération.

— L'Équipe de Soutien War Inc: Rising"
user_face_reset_context,"Cher Commandant,

Notre système a identifié que votre photo de profil enfreint nos règles de jeu et nos conditions d'utilisation. Par conséquent, votre Avatar a été réinitialisé à son réglage par défaut.

Nous nous efforçons de maintenir un environnement amical, respectueux et sûr pour tous les joueurs. Veuillez vous assurer que tout futur téléchargement est conforme à nos directives communautaires.
Pour plus d'informations sur nos politiques et les requêtes associées, consultez <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>

Nous vous remercions de votre coopération pour faire de War Inc: Rising une expérience positive pour tous.

— L'équipe de Soutien de War Inc: Rising"
refine_title_short,
overworld_season_ended_msg,"C'est tout pour le moment ! À la prochaine !"
clan_war_slg_reward_info,"Dans la Guerre de Guilde, en plus des récompenses de classement personnel et de guilde, il existe des récompenses spéciales qui peuvent être attribuées par le chef de guilde.

Ces récompenses représentent l'honneur de la guilde et seront accordées à ceux jugés les plus méritants.

Règles :

1. Chaque membre peut recevoir jusqu'à 1 coffre de récompense.

2. Si elles ne sont pas attribuées à temps, les récompenses seront automatiquement distribuées en fonction du classement personnel.

3. Le contenu des récompenses dépend uniquement du classement final de la guilde."
win_add_peakleague_score_msg,"Aperçu du score maximum. Le score final est basé sur les dégâts infligés au défenseur."
switch_preview_btn,Changer
upgrades_confirm_dialog_msg,"Fusionner Nv.{0} {1} ?"
gameplay_search_result_title,"Résultats de recherche"
gameplay_search_title,"Recherche de gameplay"
upgrades_confirm_dialog_cost_tips,"Dépenser <color=#ffe300>{0}</color> {1} pour améliorer la Troupe ?"
defense_area_desc_1104,"Toutes les Troupes Défenseures gagnent une Chance d'Esquive, Résistance au Bois réduite"
defense_area_desc_1103,"Dégâts de la Troupe de Terre Défenseur augmentés, Résistance au Vent réduite"
defense_area_desc_1100,"Défenseur Guerrier ATQ augmentée, Tank Toutes les RÉS augmentées"
defense_area_desc_1101,"PV Max de la Troupe du Défenseur augmentés, Résistance au Feu augmentée"
defense_area_desc_1102,"Toutes les Troupes de Défense gagnent toutes Résistances, ATQ réduite."
clan_hunt_slg_invalid_army,
clan_hunt_slg_return_main,
clan_hunt_slg_cup_title,
clan_hunt_slg_rule_tips,
clan_hunt_slg_prepare_tips,
clan_hunt_slg_rank_tips,
clan_hunt_slg_reward_title,
clan_hunt_slg_reward_info,
clan_hunt_slg_top_clan_rank_title,
clan_hunt_slg_top_clan_rank_rule_tips,
clan_hunt_slg_boss_rank_rule_tips,
clan_hunt_slg_register_desc,
clan_hunt_slg_register_tips,
clan_hunt_slg_watch_title,
clan_hunt_slg_chat_prefix_5,
clan_hunt_slg_chat_prefix_7,
clan_hunt_slg_watch_not_op,
clan_hunt_slg_watch_players,
clan_hunt_slg_room_name,
clan_hunt_slg_tile_train,
faction_progress_title,
total_score,
clan_hunt_slg_pin_limit,
clan_hunt_slg_end_title,
clan_hunt_slg_no_army,
peak_league_rule_desc,"Bienvenue dans la Ligue Suprême !

Les commandants qui atteignent de <color=#EC6D26>hauts rangs d'Arène</color> se qualifieront pour la Ligue Suprême.

  La Ligue Suprême s'ouvre en même temps que la <color=#EC6D26>Saison d'Arène</color>.
  Les 7 premiers jours de la saison constituent la <color=#EC6D26>Phase d'Inscription</color>. Les joueurs qualifiés seront <color=#EC6D26>automatiquement inscrits</color> et pourront annuler leur inscription à tout moment.
  Les 7 derniers jours correspondent à la <color=#EC6D26>Phase de Combat</color>. Défiez d'autres commandants et concourez pour plus de Couronnes !

Règles d'Attaque :
  1. Les commandants de la ligue reçoivent <color=#EC6D26>8 tentatives de défi</color> chaque jour.
  2. Veuillez confirmer votre composition avant le jumelage. Les soldats <color=#EC6D26>ne peuvent pas être modifiés</color> une fois qu'un match est trouvé.
  3. Une fois le jumelage réussi, le combat doit commencer dans les <color=#EC6D26>180s</color>. Ne pas commencer ou quitter en plein combat compte comme une défaite.
  4. Les défaites n'accordent <color=#EC6D26>aucun</color> point et ne déduisent <color=#EC6D26>aucun</color> point.
  5. Les points de combat sont calculés en fonction de votre <color=#EC6D26>Taux de Destruction</color>. Des Taux de Destruction plus élevés rapportent plus de points !

Règles de Défense :
  1. Les défenseurs doivent mettre en place 3 compositions défensives pour protéger <color=#EC6D26>3 zones de défense</color>.
  2. Chaque zone de défense possède un <color=#EC6D26>effet unique</color> qui ne s'applique qu'aux défenseurs.
  3. Les attaquants <color=#EC6D26>rencontreront aléatoirement</color> l'une des 3 compositions défensives lors du jumelage."
league_sign_up_cancel_registration_desc,"[color=#EC6D26]Annuler l'inscription[/color]? Vous pouvez vous réinscrire avant le début du match."
emoji_name_1027,"Tyran Barbare: Une seule griffe !"
notification_title_9,"Mention de Guilde"
emoji_name_1028,"Tisseuse de Mélodie: Lâchez le rythme !"
emoji_name_1029,"Vanguard de puissance de feu: Cible verrouillée !"
emoji_name_1030,"Chevalier Gryphon: Je passe !"
emoji_name_1031,"Magicien des Ondes: Dans la zone !"
unit_skill_name_1617_1_tag,8s
emoji_name_1032,"Reine de la Lune Noire: Pleins feux sur !"
light_dark_pack_title_2,"Pack peau claire"
light_dark_pack_title_4,"Pack Peau Foncée"
light_dark_pack_desc_2,"Revêtus de lumière, balayons les ténèbres !"
light_dark_pack_desc_4,"La nuit tombe — dévorez la lumière !"
rank_index_4,4th
team_err_620,"L'équipe est complète"
battle_strategy_title,Tactiques
emoji_name_1006,"Duelliste de Flamme: Reculez !"
emoji_name_1009,"Déesse de la Guerre: Impardonnable !"
camp_season_faction_left_2,"Chercheur de Lumière"
emoji_name_1010,"Déesse de la Guerre: J'adore !"
camp_season_faction_right_2,Nécromancien
emoji_name_1011,"Déesse de la Guerre: Par ici !"
chatBubble_frame_name_18,"Bord léger"
chatBubble_frame_name_19,"Invasion nécro"
emoji_name_1025,"Géomancien: Victoire assurée !"
emoji_name_1026,"Archer Brumeux: Portée confirmée !"
unit_skill_name_1603_1_tag,8s
task_context_250001,"Connectez-vous pendant <color=#EC6D26>{0}</color> jours"
unit_skin_name_73401,"Renard à Neuf Queues"
unit_skin_name_73601,"Tisseuse de Mélodie"
unit_skin_name_73801,"Magicien des Ondes"
unit_skin_name_73501,"Gardien de la Forêt"
unit_skill_name_1604_1_tag,5s
unit_skill_name_1601_1_tag,5s
unit_skill_name_1602_1_tag,8s
unit_skin_name_73901,"Canonnier Furieux"
unit_skill_name_1605_1_tag,8s
unit_skin_name_74001,"Vanguard de puissance de feu"
unit_skill_name_1606_1_tag,5s
unit_skill_name_1607_1_tag,5s
unit_skill_name_1608_1_tag,5s
unit_skin_name_74101,"Archer Brumeux"
overworld_tile_level_3,Lv.3
unit_skill_name_1609_1_tag,5s
unit_skill_name_1610_1_tag,8s
unit_skin_name_74201,"Ranger de la Jungle"
unit_skin_name_74301,"Tyran Barbare"
unit_skin_name_74401,"Duelliste de Flamme"
unit_skin_name_74501,"Scion de la Nuit"
unit_skin_name_74601,"Déesse de la Guerre"
unit_skin_name_74801,"Tueuse de Venospore"
unit_skin_name_74901,"Le Roi Chevalier"
unit_skin_name_76201,"Guerrier Radieux"
unit_skin_name_77801,Séraphin
unit_skin_name_84501,"Seigneur des Marées"
unit_skin_name_84601,Blazeking
rank_index_1,1st
unit_skin_name_84701,"Lame Rouge"
rank_index_2,2nd
rank_index_3,3rd
task_context_210008,"Améliorez les bâtiments <color=#EC6D26>{0}</color> fois"
task_context_210009,"Obtenez 3 étoiles en mode Aventure <color=#EC6D26>{0}</color> fois"
unit_skin_name_63701,"Chevalier Gryphon"
task_context_210010,"Recevez <color=#EC6D26>{0}</color> gemmes en construisant"
unit_skin_name_63801,Géomancien
task_context_210011,"Recevez <color=#EC6D26>{0}</color> pièces en construisant"
unit_skin_name_70301,"Reine des Glaces"
task_context_210012,"Recevez <color=#EC6D26>{0}</color> Bois en construisant"
unit_skin_name_70401,"Vierge de la Tempête"
unit_skin_name_70501,"Seigneur des Ailes de Feu"
unit_skin_name_71201,"La Lame de la Terre"
unit_skin_name_71101,"Tireur d'élite des os"
unit_skin_name_70601,"Apôtre de la Lumière des Étoiles"
unit_skin_name_70801,"Reine de la Lune Noire"
unit_sort_attr_31,Classe
unit_sort_attr_37,Qualité
task_context_240010,"Recevez <color=#EC6D26>{0}</color> gemmes en construisant"
task_context_240011,"Recevez <color=#EC6D26>{0}</color> pièces en construisant"
task_context_240012,"Recevez <color=#EC6D26>{0}</color> Bois en construisant"
task_context_100012,"Améliorez <color=#EC6D26>{0}</color>  troupes légendaires au niveau <color=#EC6D26>Lv6</color>"
chat_font_setting_title,"Taille de la police de discussion"
task_context_210001,"Connectez-vous pendant <color=#EC6D26>{0}</color> jours"
overworld_tile_level_1,Lv.1
task_context_250002,"Ouvrir les coffres à butin <color=#EC6D26>{0}</color>"
task_context_210002,"Améliorez les troupes mythiques <color=#EC6D26>{0}</color>  fois"
overworld_tile_level_2,Lv.2
application_place_holder,"Tapez un message"
task_context_250003,"Obtenez n'importe quelle troupe <color=#EC6D26>{0}</color> fois"
overworld_tile_level_4,Lv.4
task_context_210003,"Gagnez <color=#EC6D26>{0}</color> trophées en JcJ"
overworld_tile_level_5,Lv.5
overworld_tile_level_6,Lv.6
task_context_100002,"Dépensez <color=#EC6D26>{0}</color> Énergie vert"
overworld_tile_level_7,Lv.7
overworld_tile_level_11,"Cryo & Ember"
task_context_100001,"Dépensez <color=#EC6D26>{0}</color> or"
task_context_250004,"Améliorez n'importe quelle troupe <color=#EC6D26>{0}</color> fois"
task_context_90011,"Gagnez <color=#EC6D26>{0}</color> trophées en JcJ"
task_context_90012,"Obtenez n'importe quelle troupe <color=#EC6D26>{0}</color> fois"
task_context_210004,"Clear Wave 40 en mode coopératif un total de <color=#EC6D26>{0}</color> fois"
task_context_100003,"Ouvrez <color=#EC6D26>{0}</color> Heureux Temps dans le Recrutement de Troupes"
task_context_100004,"Ouvrez les coffres de butin <color=#EC6D26>{0}</color>"
task_context_100005,"Obtenez <color=#EC6D26>{0}</color> troupes rares via Fusion"
task_context_100006,"Obtenez <color=#EC6D26>{0}</color> troupes épiques via Fusion"
task_context_100007,"Obtenez <color=#EC6D26>{0}</color> troupes légendaires via Fusion"
task_context_100008,"Obtenez <color=#EC6D26>{0}</color> troupes mythiques via Fusion"
task_context_100009,"Améliorez les troupes communes <color=#EC6D26>{0}</color> au <color=#EC6D26>niveau 6</color>"
task_context_100010,"Améliorez les troupes rares <color=#EC6D26>{0}</color> au <color=#EC6D26>niveau 6</color>"
task_context_100011,"Améliorez les troupes épiques <color=#EC6D26>{0}</color> au <color=#EC6D26>niveau 6</color>"
task_context_250005,"Vaincre <color=#EC6D26>{0}</color> ennemis en Mode Aventure, en Coopération ou en Arène"
task_context_210005,"Dépensez <color=#EC6D26>{0}</color> Énergie vert"
gameplay_tag_desc_4,PVE
res_name_457,"Cadeau de Pass de Combat"
task_context_250006,"Ouvrez <color=#EC6D26>{0}</color> Heureux Temps dans le Recrutement de Troupes"
task_context_210006,"Gagner <color=#EC6D26>{0}</color> batailles d’arène"
res_name_357,"Cadeau de Pass de Combat"
task_context_240001,"Connectez-vous pendant <color=#EC6D26>{0}</color> jours"
task_context_210007,"Utilisez Sort de guérison <color=#EC6D26>{0}</color> fois dans l’Arène"
task_context_240002,"Améliorez les troupes mythiques <color=#EC6D26>{0}</color>  fois"
task_context_240003,"Gagnez <color=#EC6D26>{0}</color> trophées en JcJ"
task_context_240004,"Clear Wave 40 en mode coopératif un total de <color=#EC6D26>{0}</color> fois"
task_context_240005,"Dépensez <color=#EC6D26>{0}</color> Énergie vert"
task_context_240006,"Gagner <color=#EC6D26>{0}</color> batailles d’arène"
task_context_200001,"Connectez-vous pendant <color=#EC6D26>{0}</color> jours"
task_context_200002,"Ouvrir les coffres à butin <color=#EC6D26>{0}</color>"
task_context_200003,"Obtenez n'importe quelle troupe <color=#EC6D26>{0}</color> fois"
task_context_200004,"Améliorez n'importe quelle troupe <color=#EC6D26>{0}</color> fois"
task_context_200005,"Vaincre <color=#EC6D26>{0}</color> ennemis en Mode Aventure, en Coopération ou en Arène"
task_context_200006,"Ouvrez <color=#EC6D26>{0}</color> Heureux Temps dans le Recrutement de Troupes"
task_context_240007,"Utilisez Sort de guérison <color=#EC6D26>{0}</color> fois dans l’Arène"
task_context_240008,"Améliorez les bâtiments <color=#EC6D26>{0}</color> fois"
task_context_240009,"Obtenez 3 étoiles en mode Aventure <color=#EC6D26>{0}</color> fois"
task_context_90010,"Jouez à Guerre Infinie <color=#EC6D26>{0}</color> fois"
task_context_64007,"Infligez <color=#EC6D26>{0}</color> dégâts en utilisant Chercheur de Lumière ou Nécromancien dans l'Arène"
task_context_54004,"Jouez à Hunting <color=#EC6D26>{0}</color> fois avec Chercheur de Lumière ou Nécromancien"
task_group_title_22_0,"Quête de faction"
task_context_54001,"Infligez <color=#EC6D26>{0}</color> dégâts en utilisant Chercheur de Lumière ou Nécromancien"
task_context_64008,"Infligez <color=#EC6D26>{0}</color> dégâts en utilisant Chercheur de Lumière ou Nécromancien en Chasse"
task_context_54002,"Jouez au mode Aventure <color=#EC6D26>{0}</color> fois avec Chercheur de Lumière ou Nécromancien"
task_context_54003,"Jouez à l'Arène <color=#EC6D26>{0}</color> fois avec Chercheur de Lumière ou Nécromancien"
game_mode_name_33,"Devine Quotidien"
task_context_54005,"Jouez à Infinite War <color=#EC6D26>{0}</color> fois avec Chercheur de Lumière ou Nécromancien"
task_context_80002,"Dépenser un total de <color=#EC6D26>{0}</color> Gemmes"
task_context_64006,"Infligez <color=#EC6D26>{0}</color> dégâts en utilisant Chercheur de Lumière ou Nécromancien en mode Aventure"
task_context_54010,"Participez au [color=#EC6D26]{0}[/color] Défi Quotidien"
task_context_54011,"Devinez correctement dans <color=#EC6D26>{0}</color> Daily Guess"
task_context_64001,"Infligez <color=#EC6D26>{0}</color> dégâts en utilisant Chercheur de Lumière ou Nécromancien"
task_context_64002,"Jouez au mode Aventure <color=#EC6D26>{0}</color> fois avec Chercheur de Lumière ou Nécromancien"
task_context_64005,"Jouez à Infinite War <color=#EC6D26>{0}</color> fois avec Chercheur de Lumière ou Nécromancien"
task_context_64003,"Jouez à l'Arène <color=#EC6D26>{0}</color> fois avec Chercheur de Lumière ou Nécromancien"
task_context_64004,"Jouez à Hunting <color=#EC6D26>{0}</color> fois avec Chercheur de Lumière ou Nécromancien"
task_context_64009,"Infligez <color=#EC6D26>{0}</color> dégâts en utilisant Chercheur de Lumière ou Nécromancien dans Infinite War"
task_context_64010,"Participez au [color=#EC6D26]{0}[/color] Défi Quotidien"
task_context_64011,"Devinez correctement dans <color=#EC6D26>{0}</color> Daily Guess"
gameplay_tag_desc_5,PVP
task_context_63019,"Devinez correctement dans <color=#EC6D26>{0}</color> Daily Guess"
task_context_63018,"Participez au [color=#EC6D26]{0}[/color] Défi Quotidien"
task_context_63017,"Obtenir <color=#EC6D26>{0}</color> Nécromancien"
task_context_53016,"Obtenir <color=#EC6D26>{0}</color> Chercheur de Lumière"
task_context_63016,"Obtenir <color=#EC6D26>{0}</color> Nécromancien"
camp_season_buff_desc_1,Blazeking
camp_season_buff_desc_2,"Seigneur des Marées"
res_name_1154,Blazeking
camp_season_buff_bubble_desc_1,Blazeking
task_context_62009,"Devinez correctement dans <color=#EC6D26>{0}</color> Daily Guess"
camp_season_buff_bubble_desc_2,"Seigneur des Marées"
task_context_62008,"Participez au [color=#EC6D26]{0}[/color] Défi Quotidien"
task_context_53017,"Obtenir <color=#EC6D26>{0}</color> Chercheur de Lumière"
task_context_53019,"Devinez correctement dans <color=#EC6D26>{0}</color> Daily Guess"
task_context_53018,"Participez au [color=#EC6D26]{0}[/color] Défi Quotidien"
res_name_1254,"Seigneur des Marées"
chatBubble_frame_access_13,"Pack Style Noël I Exclusif"
chatBubble_frame_access_14,"Pack Style Noël II Exclusif"
chatBubble_frame_access_12,"Exclusif au Pass de Saison Clash de Dragons."
lay_pref_title,Préférences
deploy_btn,Déployer
task_context_90001,"Connectez-vous pendant <color=#EC6D26>{0}</color> jours"
task_context_90002,"Recevez <color=#EC6D26>{0}</color> gemmes en construisant"
task_context_90003,"Recevez <color=#EC6D26>{0}</color> pièces en construisant"
task_context_90004,"Recevez <color=#EC6D26>{0}</color> Bois en construisant"
task_context_90005,"Vaincre <color=#EC6D26>{0}</color> ennemis en Mode Aventure, en Coopération ou en Arène"
task_context_90006,"Jouez en mode coopératif <color=#EC6D26>{0}</color> fois"
task_context_90007,"Jouez au mode Aventure <color=#EC6D26>{0}</color> fois"
task_context_90008,"Jouez <color=#EC6D26>{0}</color> fois aux batailles PVP"
task_context_90009,"Chassez <color=#EC6D26>{0}</color> fois"
task_context_13245,"Utilisez Flanquer pour combattre <color=#EC6D26>{0}</color> fois dans l'Arène."
task_context_13252,"Utilisez les troupes communes pour infliger plus de <color=#EC6D26>{0}</color> dégâts dans l'Aventure."
task_group_info_21,"Quêtes de faction quotidiennes en plusieurs étapes. Collaborez avec votre faction pour terminer les étapes et gagner des points !"
task_context_13246,"Utilisez Poignarder pour combattre <color=#EC6D26>{0}</color> fois dans l'Arène."
task_context_13247,"Utilisez Scinder pour combattre <color=#EC6D26>{0}</color> fois dans l'Arène"
task_context_13248,"Utilisez Tank pour infliger plus de <color=#EC6D26>{0}</color> de dégâts dans l'Aventure"
task_context_13249,"Utilisez Tank pour infliger plus de <color=#EC6D26>{0}</color> dégâts dans l'Arène"
task_context_13250,"Utilisez Tank pour infliger plus de <color=#EC6D26>{0}</color> de dégâts dans la Traque"
task_context_13251,"Utilisez Tank pour infliger plus de <color=#EC6D26>{0}</color> de dégâts dans la Guerre Infinie."
attr_val_10001_7,"Cible unique"
task_context_13254,"Utilisez des troupes épiques pour infliger plus de <color=#EC6D26>{0}</color> de dégâts dans l'Arène."
task_context_13215,"Améliorez les troupes rares <color=#EC6D26>{0}</color> au <color=#EC6D26>niveau 6</color>"
task_context_13255,"Infligez plus de <color=#EC6D26>{0}</color>  dégâts dans l'Arène avec des troupes légendaires"
task_context_13256,"Utilisez les Troupes Mythiques pour infliger plus de <color=#EC6D26>{0}</color> de dégâts dans l'Arène."
task_context_13257,"Utilisez des troupes épiques pour infliger plus de <color=#EC6D26>{0}</color> de dégâts lors de la chasse"
task_context_13216,"Améliorez les troupes épiques <color=#EC6D26>{0}</color> au <color=#EC6D26>niveau 6</color>"
task_context_13258,"Utilisez les Troupes Légendaires pour infliger plus de <color=#EC6D26>{0}</color> de dégâts dans la Chasse."
task_context_13259,"Utilisez les Troupes Mythiques pour infliger plus de <color=#EC6D26>{0}</color> dégâts lors de la Chasse."
