Key,Content
task_context_210003,"Ganhe <color=#EC6D26>{0}</color> Troféus no PVP"
overworld_tile_level_5,Lv.5
overworld_tile_level_6,Lv.6
task_context_100002,"Gaste <color=#EC6D26>{0}</color> de Energia verde"
overworld_tile_level_7,Lv.7
overworld_tile_level_11,"Cryo & Ember"
task_context_100001,"Gasta <color=#EC6D26>{0}</color> Ouro"
task_context_250004,"Melhora qualquer tropa <color=#EC6D26>{0}</color> vezes"
task_context_90011,"Ganhe <color=#EC6D26>{0}</color> Troféus no PVP"
task_context_90012,"Obter qualquer tropa <color=#EC6D26>{0}</color> vezes"
task_context_210004,"Conclua a Onda 40 no Modo Cooperativo um total de <color=#EC6D26>{0}</color> vezes"
task_context_100003,"Abra <color=#EC6D26>{0}</color> Tempo de Sorte na Recrutamento de Tropas"
task_context_100004,"Abra Baús de Saque <color=#EC6D26>{0}</color>"
task_context_100005,"Obtenha <color=#EC6D26>{0}</color> tropas Raras via Fusão"
task_context_100006,"Obtenha <color=#EC6D26>{0}</color> tropas Épicas via Fusão"
task_context_100007,"Obtenha <color=#EC6D26>{0}</color> tropas Lendárias via Fusão"
task_context_100008,"Obtenha <color=#EC6D26>{0}</color> tropas Míticas via Fusão"
task_context_100009,"Atualize as Tropas Comuns <color=#EC6D26>{0}</color> para o <color=#EC6D26>Nível 6</color>"
task_context_100010,"Melhore as Tropas Raras <color=#EC6D26>{0}</color> para <color=#EC6D26>Nv6</color>"
task_context_100011,"Atualize <color=#EC6D26>{0}</color> Tropas Épicas para <color=#EC6D26>Nível 6</color>"
task_context_250005,"Derrotar <color=#EC6D26>{0}</color> Inimigos em Modo Aventura, Co-op ou Arena"
task_context_210005,"Gaste <color=#EC6D26>{0}</color> de Energia verde"
gameplay_tag_desc_4,PVE
res_name_457,"Presente do Passe de Batalha"
task_context_250006,"Abra <color=#EC6D26>{0}</color> Tempo de Sorte na Recrutamento de Tropas"
task_context_210006,"Vença <color=#EC6D26>{0}</color> batalhas de arena"
res_name_357,"Presente do Passe de Batalha"
task_context_240001,"Inicie sessão durante <color=#EC6D26>{0}</color> dias"
task_context_210007,"Use Feitiço de Cura <color=#EC6D26>{0}</color> vezes na Arena"
task_context_240002,"Melhore tropas míticas <color=#EC6D26>{0}</color>  vezes"
task_context_240003,"Ganhe <color=#EC6D26>{0}</color> Troféus no PVP"
task_context_240004,"Conclua a Onda 40 no Modo Cooperativo um total de <color=#EC6D26>{0}</color> vezes"
task_context_240005,"Gaste <color=#EC6D26>{0}</color> de Energia verde"
task_context_240006,"Vença <color=#EC6D26>{0}</color> batalhas de arena"
task_context_200001,"Inicie sessão durante <color=#EC6D26>{0}</color> dias"
task_context_200002,"Abra <color=#EC6D26>{0}</color> Baús de Saque"
task_context_200003,"Obter qualquer tropa <color=#EC6D26>{0}</color> vezes"
task_context_200004,"Melhora qualquer tropa <color=#EC6D26>{0}</color> vezes"
task_context_200005,"Derrotar <color=#EC6D26>{0}</color> Inimigos em Modo Aventura, Co-op ou Arena"
task_context_200006,"Abra <color=#EC6D26>{0}</color> Tempo de Sorte na Recrutamento de Tropas"
task_context_240007,"Use Feitiço de Cura <color=#EC6D26>{0}</color> vezes na Arena"
task_context_240008,"Atualiza os edifícios <color=#EC6D26>{0}</color> vezes"
task_context_240009,"Ganhe 3 estrelas na Aventura <color=#EC6D26>{0}</color> vezes"
task_context_90010,"Jogue Guerra Infinita <color=#EC6D26>{0}</color> vezes"
task_context_64007,"Cause <color=#EC6D26>{0}</color> de dano usando Buscador de Luz ou Necromante na Arena"
task_context_54004,"Jogue Caça <color=#EC6D26>{0}</color> vezes com Buscador de Luz ou Necromante"
task_group_title_22_0,"Missão de Facção"
task_context_54001,"Cause <color=#EC6D26>{0}</color> de dano usando Buscador de Luz ou Necromante"
task_context_64008,"Cause <color=#EC6D26>{0}</color> de dano usando Buscador de Luz ou Necromante em Caça"
task_context_54002,"Jogue o Modo Aventura <color=#EC6D26>{0}</color> vezes com Buscador de Luz ou Necromante"
task_context_54003,"Jogue a Arena <color=#EC6D26>{0}</color> vezes com Buscador de Luz ou Necromante"
game_mode_name_33,"Palpite Diário"
task_context_54005,"Jogue Guerra Infinita <color=#EC6D26>{0}</color> vezes com Buscador de Luz ou Necromante"
task_context_80002,"Gaste um total de <color=#EC6D26>{0}</color> Gemas"
task_context_64006,"Cause <color=#EC6D26>{0}</color> de dano usando Buscador de Luz ou Necromante no Modo Aventura"
task_context_54010,"Participe no Palpite Diário de <color=#EC6D26>{0}</color>"
task_context_54011,"Acerte o palpite no <color=#EC6D26>{0}</color> Palpite Diário"
task_context_64001,"Cause <color=#EC6D26>{0}</color> de dano usando Buscador de Luz ou Necromante"
task_context_64002,"Jogue o Modo Aventura <color=#EC6D26>{0}</color> vezes com Buscador de Luz ou Necromante"
task_context_64005,"Jogue Guerra Infinita <color=#EC6D26>{0}</color> vezes com Buscador de Luz ou Necromante"
task_context_64003,"Jogue a Arena <color=#EC6D26>{0}</color> vezes com Buscador de Luz ou Necromante"
task_context_64004,"Jogue Caça <color=#EC6D26>{0}</color> vezes com Buscador de Luz ou Necromante"
task_context_64009,"Cause <color=#EC6D26>{0}</color> de dano usando Buscador de Luz ou Necromante na Guerra Infinita"
task_context_64010,"Participe no Palpite Diário de <color=#EC6D26>{0}</color>"
task_context_64011,"Acerte o palpite no <color=#EC6D26>{0}</color> Palpite Diário"
gameplay_tag_desc_5,PVP
task_context_63019,"Acerte o palpite no <color=#EC6D26>{0}</color> Palpite Diário"
task_context_63018,"Participe no Palpite Diário de <color=#EC6D26>{0}</color>"
task_context_63017,"Obtenha <color=#EC6D26>{0}</color> Necromante"
task_context_53016,"Obtenha <color=#EC6D26>{0}</color> Buscador de Luz"
task_context_63016,"Obtenha <color=#EC6D26>{0}</color> Necromante"
camp_season_buff_desc_1,Blazeking
camp_season_buff_desc_2,"Senhor da Maré"
res_name_1154,Blazeking
camp_season_buff_bubble_desc_1,Blazeking
task_context_62009,"Acerte o palpite no <color=#EC6D26>{0}</color> Palpite Diário"
camp_season_buff_bubble_desc_2,"Senhor da Maré"
task_context_62008,"Participe no Palpite Diário de <color=#EC6D26>{0}</color>"
task_context_53017,"Obtenha <color=#EC6D26>{0}</color> Buscador de Luz"
task_context_53019,"Acerte o palpite no <color=#EC6D26>{0}</color> Palpite Diário"
task_context_53018,"Participe no Palpite Diário de <color=#EC6D26>{0}</color>"
res_name_1254,"Senhor da Maré"
chatBubble_frame_access_13,"Pacote de Natal Estilo I Exclusivo"
chatBubble_frame_access_14,"Pacote de Natal Estilo II Exclusivo"
chatBubble_frame_access_12,"Exclusivo para o Passe de Temporada da Colisão de Dragões."
lay_pref_title,Preferência
deploy_btn,Implantar
task_context_90001,"Inicie sessão durante <color=#EC6D26>{0}</color> dias"
task_context_90002,"Receba <color=#EC6D26>{0}</color> Gemas ao construir"
task_context_90003,"Receba <color=#EC6D26>{0}</color> Moedas ao construir"
task_context_90004,"Receba <color=#EC6D26>{0}</color> Madeira ao construir"
task_context_90005,"Derrotar <color=#EC6D26>{0}</color> Inimigos em Modo Aventura, Co-op ou Arena"
task_context_90006,"Joga o modo cooperativo <color=#EC6D26>{0}</color> vezes"
task_context_90007,"Joga o Modo Aventura <color=#EC6D26>{0}</color> vezes"
task_context_90008,"Joga batalhas PVP <color=#EC6D26>{0}</color> vezes"
task_context_90009,"Joga Hunting <color=#EC6D26>{0}</color> vezes"
task_context_13245,"Use Flanquear para lutar <color=#EC6D26>{0}</color> vezes na Arena"
task_context_13252,"Use Tropas Comuns para causar mais de <color=#EC6D26>{0}</color> de dano na Aventura"
task_group_info_21,"Missões diárias de facção com várias etapas. Trabalhe com sua facção para concluir as etapas e ganhar pontos!"
task_context_13246,"Use Retaguarda para lutar <color=#EC6D26>{0}</color> vezes na Arena"
task_context_13247,"Use Dividir para lutar <color=#EC6D26>{0}</color> vezes na Arena"
task_context_13248,"Use Tanque para causar mais de <color=#EC6D26>{0}</color> de dano na Aventura"
task_context_13249,"Cause mais de <color=#EC6D26>{0}</color> de dano na Arena usando o Tanque"
task_context_13250,"Use Tanque para causar mais de <color=#EC6D26>{0}</color> de dano na Caça."
task_context_13251,"Cause mais de <color=#EC6D26>{0}</color> de dano na Guerra Infinita usando Tanque."
attr_val_10001_7,Solteiro
task_context_13254,"Use as Tropas Épicas para causar mais de <color=#EC6D26>{0}</color> de dano na Arena"
task_context_13215,"Melhore as Tropas Raras <color=#EC6D26>{0}</color> para <color=#EC6D26>Nv6</color>"
task_context_13255,"Cause mais de <color=#EC6D26>{0}</color>  de dano na Arena com tropas lendárias"
task_context_13256,"Use as Tropas Míticas para causar mais de <color=#EC6D26>{0}</color> de dano na Arena"
task_context_13257,"Usa Tropas Épicas para causar mais de <color=#EC6D26>{0}</color> de dano na Caçada"
task_context_13216,"Atualize <color=#EC6D26>{0}</color> Tropas Épicas para <color=#EC6D26>Nível 6</color>"
task_context_13258,"Use Tropas Lendárias para causar mais de <color=#EC6D26>{0}</color> de dano na Caçada"
task_context_13259,"Use Tropas Míticas para causar mais de <color=#EC6D26>{0}</color> de dano na Caçada"
task_context_13261,"Usa Tropas Lendárias para causar mais de <color=#EC6D26>{0}</color> de dano na Guerra Infinita"
task_context_13262,"Use Tropas Míticas para causar mais de <color=#EC6D26>{0}</color> de dano na Guerra Infinita"
task_context_13263,"Use Oráculo para causar mais de <color=#EC6D26>{0}</color> de dano na Arena"
task_context_13264,"Use Mestre do Veneno para causar mais de <color=#EC6D26>{0}</color> de dano em Infinite War"
task_group_title_21,"Missão de Facção"
task_context_13265,"Use a Mago de Chamas para causar mais de <color=#EC6D26>{0}</color> de dano em Caçada."
notification_title_4,"Recurso completo"
task_context_13237,"Obtenha <color=#EC6D26>{0}</color> tropas Épicas via Fusão"
task_context_80003,"Gaste um total de <color=#EC6D26>{0}</color> Gemas"
notification_title_3,"Recurso completo"
task_group_title_21_0,"Missão de Facção"
notification_title_6,"Energia Restaurada"
task_context_80004,"Gaste um total de <color=#EC6D26>{0}</color> Gemas"
attr_val_10001_9,Solteiro
