Key,Content
camp_avatar_pack_2_1,烈焰主宰装扮礼包1
camp_emoji_pack_2_1,烈焰主宰装扮礼包2
vip_desc,每天领取10个永恒石。
theme,场景主题
source_shop,从商店中获得。
resource_2,永恒石
christmas_gift_1,圣诞馈赠礼包1
resource_not_enough_common,所需资源不足
gem_supply_bubble_desc,"<size=40><color=#037ddc>30天基础月卡</color></size>

1.每次购买30天基础月卡，可立即获得{0}宝石与为期30天的月卡生效时间。

2.月卡生效期间，每日可领取{1}宝石（每日UTC 00:00 刷新）。月卡生效期间未领取的宝石，将不会返还。

<size=40><color=#037ddc>30天进阶月卡</color></size>

1.每次购买30天基础月卡，可立即获得{2}宝石与为期30天的月卡生效时间。

2.月卡生效期间，每日可领取{3}宝石（每日UTC 00:00 刷新）。月卡生效期间未领取的宝石，将不会返还。"
gf_tab_name_4,宝石
camp_pack_desc,解锁限定巨龙个性装扮！
gf_banner_title_5,锻造石成长基金
refresh_in,刷新于
pack_off,{0}%折扣
gem_supply_daily_title,月卡权益
pack_value,"{0}%
价值"
purchased,已购买
exchange_count_msg,请选择你要兑换的商品数量。
vip_claim_desc,每天可领额外永恒石！
shop_desc_106,"订阅周期：1个月。
免费试用：享受3天免费试用！试用结束后，每月将收取{0}费用。
自动续订：VIP会员是按月续订的。除非在当前周期结束前至少24小时取消，否则您的账户将自动被收取下一个周期的费用。
取消续订：购买后，您可以前往Google Play账户设置管理并关闭订阅的自动续订。

激活此订阅后，您将获得：
1）每天10个永恒石。"
purchase_limit,限制购买
resource_not_enough_102,永恒石不足
shop_desc_105,"订阅期：1周。  
免费试用：享受3天的免费试用！试用结束后，每周将收取{0}。  
自动续订：VIP会员是每周自动续订的订阅服务。除非您在当前订阅期结束前至少24小时取消，否则您的账户将自动扣费用于下一订阅期。  
取消续订：购买后，您可以通过Google Play上的账户设置管理并关闭订阅的自动续订功能。

激活此订阅后，您将获得：  
1) 每天10颗永恒石。"
pack_first,首充礼包
go,前往
purchase_confirm_desc,确定花费<color=#ffe300>{0}</color>购买<color=#ffe300>{1}</color>吗？
shop_desc_105_ios,"订阅期：1周。
免费试用：享受3天的免费试用！试用结束后，将按每周{0}收费。
自动续费：VIP会员是一个每周自动续订的订阅服务。如果您不在当前周期结束前至少24小时取消，您的账户将自动为下一个周期收费。
取消续订：购买后，您可以随时在 Apple 账户设置中管理或关闭自动续订。

激活此订阅后，您将收到：
1) 每天10颗永恒之石。"
shop_desc_106_ios,"订阅周期：1个月。
免费试用：享受3天免费试用！试用结束后，您将每月被收取{0}费用。
自动续费：VIP会员资格是一个按月自动续订的订阅服务。除非您在当前订阅期结束至少24小时前取消，否则您的账户将自动被收取下一个周期的费用。
取消续订：购买后，您可以随时在您的Apple账户设置中管理或关闭自动续订功能。

激活此订阅后，您将获得：
1）每天10颗永恒之石。"
beginner_bundle_title,神话士兵礼包
shop_gem,宝石
shop_tab_supply,特惠
shop_goods_106,月
strategy_name_30,"侧翼包抄 VIII"
strategy_name_25,"兵分两路 VII"
strategy_name_26,"突进 V"
strategy_name_27,"突进 VI"
strategy_name_28,"后方奇袭 VII"
strategy_name_29,"侧翼包抄 VII"
strategy_name_17,"后方奇袭 IV"
strategy_name_18,"后方奇袭 V"
strategy_name_19,"后方奇袭 VI"
strategy_name_21,"突进 II"
strategy_name_23,"突进 III"
strategy_name_24,"突进 IV"
strategy_name_15,"后方奇袭 II"
strategy_name_16,"后方奇袭 III"
strategy_name_12,"侧翼包抄 IV"
strategy_name_13,"侧翼包抄 V"
strategy_name_14,"侧翼包抄 VI"
strategy_name_7,"兵分两路 IV"
strategy_name_8,"兵分两路 V"
strategy_name_9,"兵分两路 VI"
strategy_name_10,"侧翼包抄 II"
strategy_name_11,"侧翼包抄 III"
strategy_name_5,"兵分两路 II"
strategy_name_6,"兵分两路 III"
skill_attr_30,闪避率
skill_attr_29,叠加层数
skill_attr_28,生命值
user_sign_reset_context,"尊敬的指挥官，

特此告知，您的个人签名因违反游戏规则中关于禁用或敏感内容的要求已被重置。

为维护健康友好的游戏环境，我们要求所有玩家保持签名的尊重性和适宜性，以适应我们的全球社区。屡次违规可能会导致您的账号功能受到进一步限制。
如需了解更多关于我们的政策及相关要求，请查看 <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>

感谢您的理解与配合。

— War Inc: Rising 辅助团队"
user_face_reset_context,"尊敬的指挥官，

我们的系统检测到您的头像违反了我们的游戏规则和服务条款。因此，您的头像已被重置为默认设置。

我们致力于为所有玩家维护一个友好、尊重和安全的游戏环境。请确保您未来上传的任何内容都符合我们的社区准则。有关我们的政策和相关要求，请查阅<color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>

感谢您的配合，共同维护《War Inc: Rising》的良好游戏体验。

— 《War Inc: Rising》辅助团队"
refine_title_short,
overworld_season_ended_msg,先收工啦，下一次更精彩！
clan_war_slg_reward_info,"在公会战中，除了个人排行与公会排行奖励外，还存在一部分特殊奖励，由会长进行分配。

这些奖励象征着公会的荣耀归属，将由会长决定授予最值得的人。

规则说明：

1. 每位成员最多只能获得1个宝箱奖励。

2. 若会长未在规定时间内完成分配，系统将根据个人排名自动分配。

3. 奖励内容仅与公会最终排名相关。"
win_add_peakleague_score_msg,最大分数预览，最终得分取决于对防守方造成的伤害。
switch_preview_btn,切换
upgrades_confirm_dialog_msg,是否合成Lv.{0}{1}？
gameplay_search_result_title,搜索结果
gameplay_search_title,玩法搜索
upgrades_confirm_dialog_cost_tips,是否消耗<color=#ffe300>{0}</color>{1}升级士兵？
defense_area_desc_1104,防守方所有士兵获得概率闪避，木属性抗性降低
defense_area_desc_1103,防守方土属性士兵伤害提升，风属性抗性降低
defense_area_desc_1100,防守方战士攻击力提升，坦克全抗性提升
defense_area_desc_1101,防守方所有士兵血量上限提升，火属性抗性提升
defense_area_desc_1102,防守方所有士兵全抗性提升，攻击力降低
clan_hunt_slg_invalid_army,
clan_hunt_slg_return_main,
clan_hunt_slg_cup_title,
clan_hunt_slg_rule_tips,
clan_hunt_slg_prepare_tips,
clan_hunt_slg_rank_tips,
clan_hunt_slg_reward_title,
clan_hunt_slg_reward_info,
clan_hunt_slg_top_clan_rank_title,
clan_hunt_slg_top_clan_rank_rule_tips,
clan_hunt_slg_boss_rank_rule_tips,
clan_hunt_slg_register_desc,
clan_hunt_slg_register_tips,
clan_hunt_slg_watch_title,
clan_hunt_slg_chat_prefix_5,
clan_hunt_slg_chat_prefix_7,
clan_hunt_slg_watch_not_op,
clan_hunt_slg_watch_players,
clan_hunt_slg_room_name,
clan_hunt_slg_tile_train,
faction_progress_title,
total_score,
clan_hunt_slg_pin_limit,
clan_hunt_slg_end_title,
clan_hunt_slg_no_army,
peak_league_rule_desc,"欢迎来到巅峰联赛！

在竞技场达到<color=#EC6D26>高级段位</color>的指挥官，将获得参与巅峰联赛的资格。

  巅峰联赛将与<color=#EC6D26>竞技场赛季</color>同步开启。
  赛季前7天为<color=#EC6D26>报名阶段</color>，获得资格的玩家将<color=#EC6D26>自动报名</color>，也可随时取消报名。
  赛季后7天为<color=#EC6D26>对抗阶段</color>，向其他指挥官发起挑战，争夺更多皇冠！

进攻规则：
  1. 参与联赛的指挥官每天可获得<color=#EC6D26>8次挑战机会</color>。
  2. 匹配前请确认出战士兵，匹配成功后将<color=#EC6D26>无法更换</color>。
  3. 匹配成功后，需在<color=#EC6D26>180s</color>内开始战斗，未开战或中途退出将视为失败。
  4. 失败不会获得积分，也<color=#EC6D26>不会</color>扣除积分。
  5. 对战积分将根据对敌方的<color=#EC6D26>摧毁率</color>结算，摧毁率越高，获得积分越多！

防守规则：
  1. 防守方需配置<color=#EC6D26>3套</color>防守阵容，分别驻守在3个防守区域。
  2. 每个防守区域拥有<color=#EC6D26>专属效果</color>，且仅对防守方生效。
  3. 进攻方匹配时，将<color=#EC6D26>随机遭遇</color>3套防守阵容中的其中一套。"
league_sign_up_cancel_registration_desc,[color=#EC6D26]取消报名[/color]？开赛前可随时重新报名。
emoji_name_1027,蛮族暴君：一爪解决！
notification_title_9,公会@提醒
emoji_name_1028,旋律编织者：节奏开始！
emoji_name_1029,重炮先锋：锁定目标！
emoji_name_1030,狮鹫骑士：空降登场！
emoji_name_1031,水灵巫师：进入状态！
unit_skill_name_1617_1_tag,8s
emoji_name_1032,暗月女皇：闪亮登场！
light_dark_pack_title_2,曙光装扮包
light_dark_pack_title_4,暗影装扮包
light_dark_pack_desc_2,光辉加身，横扫黑暗！
light_dark_pack_desc_4,暗夜降临，吞噬光明！
rank_index_4,4th
team_err_620,团队已满
battle_strategy_title,战术
emoji_name_1006,焰火剑客：别惹我！
emoji_name_1009,战争女神：不可饶恕！
camp_season_faction_left_2,逐光猎手
emoji_name_1010,战争女神：我很喜欢！
camp_season_faction_right_2,死灵法师
emoji_name_1011,战争女神：在这儿！
chatBubble_frame_name_18,逐光锋芒
chatBubble_frame_name_19,死灵侵袭
emoji_name_1025,地脉术士：胜券在握！
emoji_name_1026,迷雾射手：射程覆盖！
unit_skill_name_1603_1_tag,8s
task_context_250001,累计登录<color=#EC6D26>{0}</color>天
unit_skin_name_73401,九尾妖狐
unit_skin_name_73601,旋律编织者
unit_skin_name_73801,水灵巫师
unit_skin_name_73501,木灵守卫
unit_skill_name_1604_1_tag,5s
unit_skill_name_1601_1_tag,5s
unit_skill_name_1602_1_tag,8s
unit_skin_name_73901,狂怒炮手
unit_skill_name_1605_1_tag,8s
unit_skin_name_74001,重炮先锋
unit_skill_name_1606_1_tag,5s
unit_skill_name_1607_1_tag,5s
unit_skill_name_1608_1_tag,5s
unit_skin_name_74101,迷雾射手
overworld_tile_level_3,Lv.3
unit_skill_name_1609_1_tag,5s
unit_skill_name_1610_1_tag,8s
unit_skin_name_74201,丛林游侠
unit_skin_name_74301,蛮族暴君
unit_skin_name_74401,焰火剑客
unit_skin_name_74501,暗夜伯爵
unit_skin_name_74601,战争女神
unit_skin_name_74801,毒菇刺客
unit_skin_name_74901,骑士之王
unit_skin_name_76201,光辉战士
unit_skin_name_77801,炽天使
unit_skin_name_84501,潮汐领主
unit_skin_name_84601,烈焰主宰
rank_index_1,1st
unit_skin_name_84701,红刃
rank_index_2,2nd
rank_index_3,3rd
task_context_210008,升级<color=#EC6D26>{0}</color>次建筑
task_context_210009,在冒险模式中累计获得<color=#EC6D26>{0}</color>次三星
unit_skin_name_63701,狮鹫骑士
task_context_210010,从建造领取<color=#EC6D26>{0}</color>宝石
unit_skin_name_63801,地脉术士
task_context_210011,从建造领取<color=#EC6D26>{0}</color>金币
unit_skin_name_70301,冰雪女王
task_context_210012,从建造领取<color=#EC6D26>{0}</color>木材
unit_skin_name_70401,风暴圣女
unit_skin_name_70501,火翼领主
unit_skin_name_71201,大地之锋
unit_skin_name_71101,亡骨枪手
unit_skin_name_70601,星辉使徒
unit_skin_name_70801,暗月女皇
unit_sort_attr_31,职业
unit_sort_attr_37,品质
task_context_240010,从建造领取<color=#EC6D26>{0}</color>宝石
task_context_240011,从建造领取<color=#EC6D26>{0}</color>金币
task_context_240012,从建造领取<color=#EC6D26>{0}</color>木材
task_context_100012,"升级<color=#EC6D26>{0}</color> 个传奇士兵至<color=#EC6D26>Lv6</color>"
chat_font_setting_title,聊天页字体大小
task_context_210001,累计登录<color=#EC6D26>{0}</color>天
overworld_tile_level_1,Lv.1
task_context_250002,打开<color=#EC6D26>{0}</color>个宝箱
task_context_210002,升级神话士兵<color=#EC6D26>{0}</color>次
overworld_tile_level_2,Lv.2
application_place_holder,请输入内容
task_context_250003,获取<color=#EC6D26>{0}</color>名士兵
overworld_tile_level_4,Lv.4
task_context_210003,在PVP中累计获得<color=#EC6D26>{0}</color>个奖杯
overworld_tile_level_5,Lv.5
overworld_tile_level_6,Lv.6
task_context_100002,消耗<color=#EC6D26>{0}</color>点绿色能量
overworld_tile_level_7,Lv.7
overworld_tile_level_11,"Cryo & Ember"
task_context_100001,消耗<color=#EC6D26>{0}</color>枚金币
task_context_250004,升级士兵<color=#EC6D26>{0}</color>次
task_context_90011,在PVP中累计获得<color=#EC6D26>{0}</color>个奖杯
task_context_90012,获取<color=#EC6D26>{0}</color>名士兵
task_context_210004,在协作模式中累计<color=#EC6D26>{0}</color>次通过第40波次
task_context_100003,在士兵招募中开启<color=#EC6D26>{0}</color>次幸运时刻
task_context_100004,打开<color=#EC6D26>{0}</color>个宝箱
task_context_100005,通过熔炉获取<color=#EC6D26>{0}</color>个稀有士兵
task_context_100006,通过熔炉获取<color=#EC6D26>{0}</color>个史诗士兵
task_context_100007,通过熔炉获取<color=#EC6D26>{0}</color>个传奇士兵
task_context_100008,通过熔炉获取<color=#EC6D26>{0}</color>个神话士兵
task_context_100009,升级<color=#EC6D26>{0}</color>个普通士兵至<color=#EC6D26>Lv6</color>
task_context_100010,升级<color=#EC6D26>{0}</color>个稀有士兵至<color=#EC6D26>Lv6</color>
task_context_100011,升级<color=#EC6D26>{0}</color>个史诗士兵至<color=#EC6D26>Lv6</color>
task_context_250005,在冒险、协作或竞技场中击败<color=#EC6D26>{0}</color>个敌人
task_context_210005,消耗<color=#EC6D26>{0}</color>点绿色能量
gameplay_tag_desc_4,PVE
res_name_457,通行证礼物
task_context_250006,在士兵招募中开启<color=#EC6D26>{0}</color>次幸运时刻
task_context_210006,竞技场挑战胜利<color=#EC6D26>{0}</color>次
res_name_357,通行证礼物
task_context_240001,累计登录<color=#EC6D26>{0}</color>天
task_context_210007,在竞技场中使用治疗术<color=#EC6D26>{0}</color>次
task_context_240002,升级神话士兵<color=#EC6D26>{0}</color>次
task_context_240003,在PVP中累计获得<color=#EC6D26>{0}</color>个奖杯
task_context_240004,在协作模式中累计<color=#EC6D26>{0}</color>次通过第40波次
task_context_240005,消耗<color=#EC6D26>{0}</color>点绿色能量
task_context_240006,竞技场挑战胜利<color=#EC6D26>{0}</color>次
task_context_200001,累计登录<color=#EC6D26>{0}</color>天
task_context_200002,打开<color=#EC6D26>{0}</color>个宝箱
task_context_200003,获取<color=#EC6D26>{0}</color>名士兵
task_context_200004,升级士兵<color=#EC6D26>{0}</color>次
task_context_200005,在冒险、协作或竞技场中击败<color=#EC6D26>{0}</color>个敌人
task_context_200006,在士兵招募中开启<color=#EC6D26>{0}</color>次幸运时刻
task_context_240007,在竞技场中使用治疗术<color=#EC6D26>{0}</color>次
task_context_240008,升级<color=#EC6D26>{0}</color>次建筑
task_context_240009,在冒险模式中累计获得<color=#EC6D26>{0}</color>次三星
task_context_90010,进行<color=#EC6D26>{0}</color>场无限战争
task_context_64007,使用逐光猎手或死灵法师在竞技场造成<color=#EC6D26>{0}</color>伤害
task_context_54004,使用逐光猎手或死灵法师进行<color=#EC6D26>{0}</color>场狩猎
task_group_title_22_0,阵营任务
task_context_54001,使用逐光猎手或死灵法师累计造成<color=#EC6D26>{0}</color>伤害
task_context_64008,使用逐光猎手或死灵法师在狩猎造成<color=#EC6D26>{0}</color>伤害
task_context_54002,使用逐光猎手或死灵法师进行<color=#EC6D26>{0}</color>场冒险模式战斗
task_context_54003,使用逐光猎手或死灵法师进行<color=#EC6D26>{0}</color>场竞技场
game_mode_name_33,每日竞猜
task_context_54005,使用逐光猎手或死灵法师进行<color=#EC6D26>{0}</color>场无限战争
task_context_80002,累计消耗<color=#EC6D26>{0}</color>宝石
task_context_64006,使用逐光猎手或死灵法师在冒险模式造成<color=#EC6D26>{0}</color>伤害
task_context_54010,参与<color=#EC6D26>{0}</color>场每日竞猜
task_context_54011,猜对<color=#EC6D26>{0}</color>场每日竞猜
task_context_64001,使用逐光猎手或死灵法师累计造成<color=#EC6D26>{0}</color>伤害
task_context_64002,使用逐光猎手或死灵法师进行<color=#EC6D26>{0}</color>场冒险模式战斗
task_context_64005,使用逐光猎手或死灵法师进行<color=#EC6D26>{0}</color>场无限战争
task_context_64003,使用逐光猎手或死灵法师进行<color=#EC6D26>{0}</color>场竞技场
task_context_64004,使用逐光猎手或死灵法师进行<color=#EC6D26>{0}</color>场狩猎
task_context_64009,使用逐光猎手或死灵法师在无限战争造成<color=#EC6D26>{0}</color>伤害
task_context_64010,参与<color=#EC6D26>{0}</color>场每日竞猜
task_context_64011,猜对<color=#EC6D26>{0}</color>场每日竞猜
gameplay_tag_desc_5,PVP
task_context_63019,猜对<color=#EC6D26>{0}</color>场每日竞猜
task_context_63018,参与<color=#EC6D26>{0}</color>场每日竞猜
task_context_63017,获得<color=#EC6D26>{0}</color>个死灵法师
task_context_53016,获得<color=#EC6D26>{0}</color>个逐光猎手
task_context_63016,获得<color=#EC6D26>{0}</color>个死灵法师
camp_season_buff_desc_1,烈焰主宰
camp_season_buff_desc_2,潮汐领主
res_name_1154,烈焰主宰
camp_season_buff_bubble_desc_1,烈焰主宰
task_context_62009,猜对<color=#EC6D26>{0}</color>场每日竞猜
camp_season_buff_bubble_desc_2,潮汐领主
task_context_62008,参与<color=#EC6D26>{0}</color>场每日竞猜
task_context_53017,获得<color=#EC6D26>{0}</color>个逐光猎手
task_context_53019,猜对<color=#EC6D26>{0}</color>场每日竞猜
task_context_53018,参与<color=#EC6D26>{0}</color>场每日竞猜
res_name_1254,潮汐领主
chatBubble_frame_access_13,圣诞氛围装扮包1专属
chatBubble_frame_access_14,圣诞氛围装扮包2专属
chatBubble_frame_access_12,巨龙争锋赛季通行证专属。
lay_pref_title,阵容偏好
deploy_btn,一键上阵
task_context_90001,累计登录<color=#EC6D26>{0}</color>天
task_context_90002,从建造领取<color=#EC6D26>{0}</color>宝石
task_context_90003,从建造领取<color=#EC6D26>{0}</color>金币
task_context_90004,从建造领取<color=#EC6D26>{0}</color>木材
task_context_90005,在冒险、协作或竞技场中击败<color=#EC6D26>{0}</color>个敌人
task_context_90006,进行<color=#EC6D26>{0}</color>场协作模式战斗
task_context_90007,进行<color=#EC6D26>{0}</color>场冒险模式战斗
task_context_90008,进行<color=#EC6D26>{0}</color>场PVP对战
task_context_90009,进行<color=#EC6D26>{0}</color>场狩猎
task_context_13245,使用侧翼包抄在竞技场中对战<color=#EC6D26>{0}</color>次
task_context_13252,使用普通士兵在冒险模式中累计造成<color=#EC6D26>{0}</color>伤害
task_group_info_21,每日刷新多阶段阵营任务，与同阵营玩家协作完成，赢取阶段积分奖励！
task_context_13246,使用后方奇袭在竞技场中对战<color=#EC6D26>{0}</color>次
task_context_13247,使用兵分两路在竞技场中对战<color=#EC6D26>{0}</color>次
task_context_13248,使用坦克在冒险模式中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13249,使用坦克在竞技场中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13250,使用坦克在狩猎中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13251,使用坦克在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
attr_val_10001_7,单体
task_context_13254,使用史诗士兵在竞技场中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13215,升级<color=#EC6D26>{0}</color>个稀有士兵至<color=#EC6D26>Lv6</color>
task_context_13255,"使用传奇士兵在竞技场中累计造成<color=#EC6D26>{0}</color> 伤害"
task_context_13256,使用神话士兵在竞技场中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13257,使用史诗士兵在狩猎中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13216,升级<color=#EC6D26>{0}</color>个史诗士兵至<color=#EC6D26>Lv6</color>
task_context_13258,使用传奇士兵在狩猎中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13259,使用神话士兵在狩猎中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13261,使用传奇士兵在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13262,使用神话士兵在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13263,使用神谕者在竞技场中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13264,使用毒药大师在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
task_group_title_21,阵营任务
task_context_13265,使用火焰法师在狩猎中累计造成<color=#EC6D26>{0}</color>伤害
notification_title_4,资源已满
task_context_13237,通过熔炉获取<color=#EC6D26>{0}</color>个史诗士兵
task_context_80003,累计消耗<color=#EC6D26>{0}</color>宝石
notification_title_3,资源已满
task_group_title_21_0,阵营任务
notification_title_6,能量已恢复
task_context_80004,累计消耗<color=#EC6D26>{0}</color>宝石
attr_val_10001_9,单体
task_context_80005,累计消耗<color=#EC6D26>{0}</color>宝石
notification_title_7,能量已恢复
task_context_11119,在竞技场中使用火球术<color=#EC6D26>{0}</color>次
task_context_11020,竞技场挑战胜利<color=#EC6D26>{0}</color>次
task_context_11021,在竞技场中使用治疗术<color=#EC6D26>{0}</color>次
task_context_80006,累计消耗<color=#EC6D26>{0}</color>宝石
task_context_80007,累计消耗<color=#EC6D26>{0}</color>宝石
task_context_13238,通过熔炉获取<color=#EC6D26>{0}</color>个传奇士兵
chatBubble_frame_access_11,巨龙争锋赛季通行证专属。
task_context_13239,通过熔炉获取<color=#EC6D26>{0}</color>个神话士兵
task_context_80008,累计消耗<color=#EC6D26>{0}</color>宝石
task_context_80009,累计消耗<color=#EC6D26>{0}</color>宝石
task_context_13241,通过熔炉获取<color=#EC6D26>{0}</color>个史诗或以上士兵
task_context_80010,累计消耗<color=#EC6D26>{0}</color>宝石
task_context_13242,在狩猎中累计造成<color=#EC6D26>{0}</color>次超过2M伤害
task_context_13244,使用正面对抗在竞技场中对战<color=#EC6D26>{0}</color>次
battle_finish_error_msg,无法连接服务器，请检查您的网络连接并重试。
battle_finish_error,连接错误
task_context_13159,使用神话士兵在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
game_mode_name_86,训练场
task_context_13148,使用坦克在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13207,升级稀有士兵<color=#EC6D26>{0}</color>次
task_context_13231,竞技场挑战胜利<color=#EC6D26>{0}</color>次
task_context_13150,使用稀有士兵在冒险模式中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13222,在士兵招募中开启<color=#EC6D26>{0}</color>次幸运时刻
task_context_13253,使用稀有士兵在冒险模式中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13157,使用史诗士兵在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13205,升级士兵<color=#EC6D26>{0}</color>次
task_context_13204,获取<color=#EC6D26>{0}</color>名士兵
task_context_13218,升级<color=#EC6D26>{0}</color>个神话士兵至<color=#EC6D26>Lv6</color>
task_context_13232,在竞技场中使用治疗术<color=#EC6D26>{0}</color>次
task_context_13203,消耗<color=#EC6D26>{0}</color>枚金币
task_context_13208,升级史诗士兵<color=#EC6D26>{0}</color>次
task_context_13202,消耗<color=#EC6D26>{0}</color>个宝石
task_context_13226,在冒险、协作或竞技场中击败<color=#EC6D26>{0}</color>个敌人
task_context_13223,从建造领取<color=#EC6D26>{0}</color>宝石
task_context_13050,使用神谕者在竞技场中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13217,"升级<color=#EC6D26>{0}</color> 个传奇士兵至<color=#EC6D26>Lv6</color>"
task_context_13149,使用普通士兵在冒险模式中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13233,在竞技场中使用火球术<color=#EC6D26>{0}</color>次
task_context_13230,在PVP中累计获得<color=#EC6D26>{0}</color>个奖杯
task_context_13235,进行<color=#EC6D26>{0}</color>场无限战争
task_context_13260,使用史诗士兵在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13229,进行<color=#EC6D26>{0}</color>场PVP对战
task_context_13228,进行<color=#EC6D26>{0}</color>场冒险模式战斗
task_context_13209,"升级传奇士兵<color=#EC6D26>{0}</color> 次"
task_context_13227,进行<color=#EC6D26>{0}</color>场协作模式战斗
task_context_13234,进行<color=#EC6D26>{0}</color>场狩猎
task_context_13137,通过熔炉获取<color=#EC6D26>{0}</color>个神话士兵
task_context_13214,升级<color=#EC6D26>{0}</color>个普通士兵至<color=#EC6D26>Lv6</color>
task_context_13236,通过熔炉获取<color=#EC6D26>{0}</color>个稀有士兵
task_context_13210,升级神话士兵<color=#EC6D26>{0}</color>次
task_context_13213,打开<color=#EC6D26>{0}</color>个神话宝箱
task_context_13212,打开<color=#EC6D26>{0}</color>个传奇宝箱
task_context_13211,打开<color=#EC6D26>{0}</color>个宝箱
task_context_13206,升级普通士兵<color=#EC6D26>{0}</color>次
task_context_13041,使用史诗士兵在竞技场中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13118,升级<color=#EC6D26>{0}</color>个神话士兵至<color=#EC6D26>Lv6</color>
task_context_13225,从建造领取<color=#EC6D26>{0}</color>木材
task_context_13224,从建造领取<color=#EC6D26>{0}</color>金币
task_context_13201,消耗<color=#EC6D26>{0}</color>点绿色能量
task_context_13162,使用火焰法师在狩猎中累计造成<color=#EC6D26>{0}</color>伤害
task_context_13142,使用侧翼包抄在竞技场中对战<color=#EC6D26>{0}</color>次
task_context_13161,使用毒药大师在无限战争中累计造成<color=#EC6D26>{0}</color>伤害
