Key,Content
gf_rwd_claim_cond,"Sblocca il Fondo di Crescita per richiedere le ricompense"
choice_army_5,"Scegli il Soldato Mitico"
skin_store,Cosmetici
vip_subscribe_now,"Iscriviti ora"
shop_goods_105,Settimana
shop_coin,Monete
buy_now,"Acquista ora"
store_purchase_content,"Caro Comandante,

Il tuo recente acquisto nel 89T Store è stato completato con successo! In questa email, troverai gli articoli acquistati.

Grazie per il tuo supporto! Goditi le tue ricompense e continua a conquistare!

- War Inc: Rising"
resource_not_enough_101,"Non abbastanza monete"
christmas_gift_chatBubble_1,"Pacchetto stile natalizio I"
immediate_receive,"Disponibile ora"
christmas_gift_2,"Pacchetto regalo di Natale II"
christmas_pack_gift_desc,"Caldi premi natalizi!"
christmas_gift_chatBubble_2,"Pacchetto stile natalizio II"
christmas_pack_desc,"Illumina il tuo Natale!"
store_purchase_title,"Acquisto dal negozio 89T"
camp_avatar_pack_2_2,"Signore delle Maree Pacchetto Skin I"
camp_emoji_pack_2_2,"Signore delle Maree Pacchetto Skin II"
camp_avatar_pack_2_1,"Blazeking Pacchetto Skin I"
camp_emoji_pack_2_1,"Blazeking Pacchetto Skin II"
vip_desc,"Ottieni 10 pietre eterne ogni giorno."
theme,Temi
source_shop,"Prendilo dal negozio."
resource_2,"Eternity Stone"
christmas_gift_1,"Pacchetto regalo di Natale I"
resource_not_enough_common,"Non abbastanza risorse"
gem_supply_bubble_desc,"<size=40><color=#037ddc>Pass Base di 30 Giorni</color></size>

1. All'acquisto, ricevi immediatamente {0} Gemme e attiva il pass per 30 giorni.

2. Durante il periodo del pass, puoi richiedere quotidianamente {1} Gemme (si resetta alle 00:00 UTC). Le Gemme non richieste quotidianamente non verranno rimborsate dopo la scadenza del pass.

<size=40><color=#037ddc>Pass Avanzato di 30 Giorni</color></size>

1. All'acquisto, ricevi immediatamente {2} Gemme e attiva il pass per 30 giorni.

2. Durante il periodo del pass, puoi richiedere quotidianamente {3} Gemme (si resetta alle 00:00 UTC). Le Gemme non richieste quotidianamente non verranno rimborsate dopo la scadenza del pass."
gf_tab_name_4,Gemme
camp_pack_desc,"Sblocca skin esclusive per i draghi!"
gf_banner_title_5,"Fondo di Crescita delle Pietre della Forgia"
refresh_in,Aggiorna
pack_off,"{0}% di sconto"
gem_supply_daily_title,"Ricompense del Pass"
pack_value,"{0}%
valore"
purchased,Acquistato
exchange_count_msg,"Seleziona la quantità dell'elemento che si desidera scambiare."
vip_claim_desc,"Pietre extra eterne ogni giorno!"
shop_desc_106,"Periodo di abbonamento: 1 mese.
Prova gratuita: Goditi una prova GRATUITA di 3 giorni! Dopo la fine della prova, ti verrà addebitato {0} al mese.
Rinnovo automatico: L'abbonamento VIP è un abbonamento mensile ricorrente. Il tuo account verrà automaticamente addebitato per il periodo successivo a meno che tu non annulli almeno 24 ore prima della fine del periodo corrente.
Annulla rinnovo: Puoi gestire e disattivare il rinnovo automatico dell'abbonamento accedendo alle impostazioni del tuo account su Google Play dopo l'acquisto.

Attivando questo abbonamento, riceverai:
1) 10 Pietre Eterne ogni giorno."
purchase_limit,"Offerta limitata"
resource_not_enough_102,"Non abbastanza pietre per l'eternità"
shop_desc_105,"Periodo di abbonamento: 1 settimana.  
Prova gratuita: Goditi una prova gratuita di 3 giorni! Al termine della prova, ti verrà addebitato {0} a settimana.  
Rinnovo automatico: L'abbonamento VIP è un abbonamento settimanale ricorrente. Il tuo account verrà addebitato automaticamente per il periodo successivo a meno che tu non annulli almeno 24 ore prima della fine del periodo corrente.
Annulla rinnovo: Puoi gestire e disattivare il rinnovo automatico dell'abbonamento accedendo alle impostazioni del tuo account su Google Play dopo l'acquisto.

Attivando questo abbonamento, riceverai:  
1) 10 Pietre Eterne ogni giorno."
pack_first,"Primo pacchetto di acquisto"
go,Andare
purchase_confirm_desc,"Vuoi spendere <color=#ffe300>{0}</color> per acquistare <color=#ffe300>{1}</color>?"
shop_desc_105_ios,"Periodo di abbonamento: 1 settimana.  
Prova gratuita: Goditi una prova GRATUITA di 3 giorni! Dopo il termine della prova, ti verrà addebitato {0} a settimana.  
Rinnovo automatico: L'abbonamento VIP è un abbonamento settimanale ricorrente. Il tuo account verrà automaticamente addebitato per il prossimo periodo a meno che tu non lo annulli almeno 24 ore prima della fine del periodo corrente.
Cancellazione del rinnovo: Puoi gestire o disattivare il rinnovo automatico nelle impostazioni del tuo account Apple in qualsiasi momento dopo l'acquisto.

Attivando questo abbonamento, riceverai:  
1) 10 Pietre Eterne ogni giorno."
shop_desc_106_ios,"Periodo di abbonamento: 1 mese.
Prova gratuita: Goditi una prova GRATUITA di 3 giorni! Dopo il termine della prova, verrà addebitato {0} al mese.
Rinnovo automatico: L'abbonamento VIP è un abbonamento mensile ricorrente. Il tuo account verrà addebitato automaticamente per il periodo successivo a meno che tu non annulli almeno 24 ore prima della fine del periodo in corso.
Annulla rinnovo: Puoi gestire o disattivare il rinnovo automatico nelle impostazioni del tuo account Apple in qualsiasi momento dopo l'acquisto.

Attivando questo abbonamento, riceverai:
1) 10 Pietre Eterne ogni giorno."
beginner_bundle_title,"Pacchetto Soldato Mitico"
shop_gem,Gemme
shop_tab_supply,Offerte
shop_goods_106,Mese
strategy_name_30,"Aggira VIII"
strategy_name_25,"Dividi VII"
strategy_name_26,"Carica V"
strategy_name_27,"Carica VI"
strategy_name_28,"Agguato VII"
strategy_name_29,"Aggira VII"
strategy_name_17,"Agguato IV"
strategy_name_18,"Agguato V"
strategy_name_19,"Agguato VI"
strategy_name_21,"Carica II"
strategy_name_23,"Carica III"
strategy_name_24,"Carica IV"
strategy_name_15,"Agguato II"
strategy_name_16,"Agguato III"
strategy_name_12,"Aggira IV"
strategy_name_13,"Aggira V"
strategy_name_14,"Aggira VI"
strategy_name_7,"Dividi IV"
strategy_name_8,"Dividi V"
strategy_name_9,"Dividi VI"
strategy_name_10,"Aggira II"
strategy_name_11,"Aggira III"
strategy_name_5,"Dividi II"
strategy_name_6,"Dividi III"
skill_attr_30,Schivata
skill_attr_29,Pile
skill_attr_28,Salute
user_sign_reset_context,"Caro Comandante,

Ti informiamo che la tua Firma personale è stata reimpostata a causa di una violazione delle nostre Regole di Gioco relative a contenuti proibiti o sensibili.

Per mantenere un'atmosfera di gioco sana e amichevole, chiediamo a tutti i giocatori di mantenere le proprie firme rispettose e appropriate per la nostra comunità globale. Violazioni ripetute potrebbero comportare ulteriori restrizioni sulle funzionalità del tuo account.
Per maggiori informazioni sulle nostre politiche e richieste correlate, consulta <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>

Apprezziamo la tua comprensione e collaborazione.

— Team di Supporto di War Inc: Rising"
user_face_reset_context,"Gentile Comandante,

Il nostro sistema ha rilevato che la tua Immagine del Profilo viola le nostre Regole di Gioco e i Termini di Servizio. Di conseguenza, il tuo Avatar è stato ripristinato all'impostazione predefinita.

Ci impegniamo a mantenere un ambiente amichevole, rispettoso e sicuro per tutti i giocatori. Ti preghiamo di assicurarti che tutti i futuri caricamenti siano conformi alle nostre linee guida della comunità.
Per maggiori informazioni sulle nostre politiche e richieste correlate, consulta <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>

Grazie per la tua collaborazione nel mantenere War Inc: Rising un'esperienza positiva per tutti.

— Team di Supporto di War Inc: Rising"
refine_title_short,
overworld_season_ended_msg,"Ecco tutto per ora! Ci vediamo la prossima volta!"
clan_war_slg_reward_info,"Nelle Guerre tra Clan, oltre alle ricompense della Classifica personale e di Clan, ci sono ricompense speciali che possono essere assegnate dal Capo del Clan.

Queste ricompense rappresentano l'onore del Clan e verranno assegnate a coloro che saranno ritenuti più meritevoli.

Regole:

1. Ogni Membro può ricevere fino a 1 Forziere ricompensa.

2. Se non assegnate in tempo, le ricompense verranno distribuite automaticamente in base alla Classifica personale.

3. Il contenuto delle ricompense dipende unicamente dalla Classifica finale del Clan."
win_add_peakleague_score_msg,"Anteprima punteggio massimo. Il punteggio finale si basa sul danno inflitto al difensore."
switch_preview_btn,Cambia
upgrades_confirm_dialog_msg,"Fusione Liv.{0} {1}?"
gameplay_search_result_title,"Risultati di ricerca"
gameplay_search_title,"Ricerca Gameplay"
upgrades_confirm_dialog_cost_tips,"Vuoi spendere <color=#ffe300>{0}</color> {1} per potenziare la truppa?"
defense_area_desc_1104,"Tutte le Truppe Difensore ottengono Probabilità di Schivata, Resistenza Legno ridotta"
defense_area_desc_1103,"Danno della Truppa di Terra del Difensore aumentato, Resistenza al Vento ridotta"
defense_area_desc_1100,"Difensore Guerriero Attacco aumentato, Carro Armato Tutte le RES aumentate"
defense_area_desc_1101,"PV Massimi Truppa Difensore aumentati, Resistenza al Fuoco aumentata"
defense_area_desc_1102,"Tutte le Truppe Difensore ottengono Tutta la RES, Attacco ridotto"
clan_hunt_slg_invalid_army,
clan_hunt_slg_return_main,
clan_hunt_slg_cup_title,
clan_hunt_slg_rule_tips,
clan_hunt_slg_prepare_tips,
clan_hunt_slg_rank_tips,
clan_hunt_slg_reward_title,
clan_hunt_slg_reward_info,
clan_hunt_slg_top_clan_rank_title,
clan_hunt_slg_top_clan_rank_rule_tips,
clan_hunt_slg_boss_rank_rule_tips,
clan_hunt_slg_register_desc,
clan_hunt_slg_register_tips,
clan_hunt_slg_watch_title,
clan_hunt_slg_chat_prefix_5,
clan_hunt_slg_chat_prefix_7,
clan_hunt_slg_watch_not_op,
clan_hunt_slg_watch_players,
clan_hunt_slg_room_name,
clan_hunt_slg_tile_train,
faction_progress_title,
total_score,
clan_hunt_slg_pin_limit,
clan_hunt_slg_end_title,
clan_hunt_slg_no_army,
peak_league_rule_desc,"Benvenuti nella Lega Apicale!

I Comandanti che raggiungono <color=#EC6D26>ranghi Arena elevati</color> si qualificheranno per la Lega Apicale.

La Lega Apicale si apre insieme alla <color=#EC6D26>Stagione Arena</color>.
I primi 7 giorni della stagione sono la <color=#EC6D26>Fase di Registrazione</color>. I giocatori qualificati verranno <color=#EC6D26>automaticamente registrati</color> e potranno annullare l'iscrizione in qualsiasi momento.
Gli ultimi 7 giorni sono la <color=#EC6D26>Fase di Battaglia</color>. Sfida altri comandanti e competi per più Corone!

Regole di Attacco:
1. I Comandanti nella lega ricevono <color=#EC6D26>8 tentativi di sfida</color> ogni giorno.
2. Si prega di confermare la propria Formazione prima della ricerca partita. I soldati <color=#EC6D26>non possono essere modificati</color> dopo aver trovato una partita.
3. Dopo che la ricerca partita ha successo, la battaglia deve iniziare entro <color=#EC6D26>180s</color>. Non iniziare o abbandonare la battaglia a metà conta come una sconfitta.
4. Le sconfitte <color=#EC6D26>non</color> conferiscono punti e <color=#EC6D26>non</color> sottraggono punti.
5. I punti Battaglia sono calcolati in base al tuo <color=#EC6D26>Tasso di Distruzione</color>. Tassi di Distruzione più elevati ti fanno guadagnare più punti!

Regole di Difesa:
1. I difensori devono impostare 3 Formazioni Difensive per proteggere <color=#EC6D26>3 zone di difesa</color>.
2. Ogni zona di difesa ha un <color=#EC6D26>effetto unico</color> che si applica solo ai difensori.
3. Gli attaccanti <color=#EC6D26>incontreranno casualmente</color> 1 delle 3 Formazioni Difensive durante la ricerca partita."
league_sign_up_cancel_registration_desc,"[color=#EC6D26]Annulla registrazione[/color]? Puoi registrarti di nuovo prima dell'inizio della partita."
emoji_name_1027,"Tiranno Barbaro: Un artiglio!"
notification_title_9,"Menzione Clan"
emoji_name_1028,"Tessitrice di Melodie: Fai partire il ritmo!"
emoji_name_1029,"Avanguardia di Fuoco: Obiettivo agganciato!"
emoji_name_1030,"Cavaliere Grifone: Passaggio a trovarci!"
emoji_name_1031,"Mago delle Onde: Nella zona!"
unit_skill_name_1617_1_tag,8s
emoji_name_1032,"Regina di Darkmoon: Riflettori puntati su!"
light_dark_pack_title_2,"Maschera per la pelle chiara"
light_dark_pack_title_4,"Maschera per pelli scure"
light_dark_pack_desc_2,"Rivestiti di luce, spazzate via le tenebre!"
light_dark_pack_desc_4,"Cala la notte: divora la luce!"
rank_index_4,4th
team_err_620,"La squadra è al completo"
battle_strategy_title,Tattiche
emoji_name_1006,"Duellante di Fiamma: Indietro!"
emoji_name_1009,"Dea della Guerra: Imperdonabile!"
camp_season_faction_left_2,"Cercatore di Luce"
emoji_name_1010,"Dea della Guerra: Lo adoro!"
camp_season_faction_right_2,Negromante
emoji_name_1011,"Dea della Guerra: Qui!"
chatBubble_frame_name_18,"Bordo leggero"
chatBubble_frame_name_19,"Necro Invasione"
emoji_name_1025,"Geomante: Vittoria assicurata!"
emoji_name_1026,"Arciere Nebbioso: Intervallo confermato!"
unit_skill_name_1603_1_tag,8s
task_context_250001,"Accedi per <color=#EC6D26>{0}</color> giorni"
unit_skin_name_73401,"Volpe a Nove Code"
unit_skin_name_73601,"Tessitrice di Melodie"
unit_skin_name_73801,"Mago delle Onde"
unit_skin_name_73501,"Guardiano della Foresta"
unit_skill_name_1604_1_tag,5s
unit_skill_name_1601_1_tag,5s
unit_skill_name_1602_1_tag,8s
unit_skin_name_73901,"Cannoniere Furioso"
unit_skill_name_1605_1_tag,8s
unit_skin_name_74001,"Avanguardia di Fuoco"
unit_skill_name_1606_1_tag,5s
unit_skill_name_1607_1_tag,5s
unit_skill_name_1608_1_tag,5s
unit_skin_name_74101,"Arciere Nebbioso"
overworld_tile_level_3,Lv.3
unit_skill_name_1609_1_tag,5s
unit_skill_name_1610_1_tag,8s
unit_skin_name_74201,"Guardiano della Giungla"
unit_skin_name_74301,"Tiranno Barbaro"
unit_skin_name_74401,"Duellante di Fiamma"
unit_skin_name_74501,"Scion della Notte"
unit_skin_name_74601,"Dea della Guerra"
unit_skin_name_74801,"Assassino di Venospore"
unit_skin_name_74901,"Il Re Cavaliere"
unit_skin_name_76201,"Guerriero Radiante"
unit_skin_name_77801,Serafino
unit_skin_name_84501,"Signore delle Maree"
unit_skin_name_84601,Blazeking
rank_index_1,1st
unit_skin_name_84701,"Lama Rossa"
rank_index_2,2nd
rank_index_3,3rd
task_context_210008,"Aggiorna gli edifici <color=#EC6D26>{0}</color> volte"
task_context_210009,"Guadagna 3 stelle in Avventura <color=#EC6D26>{0}</color> volte"
unit_skin_name_63701,"Cavaliere Grifone"
task_context_210010,"Ricevi <color=#EC6D26>{0}</color> gemme dalla costruzione"
unit_skin_name_63801,Geomante
task_context_210011,"Ricevi <color=#EC6D26>{0}</color> monete dalla costruzione"
unit_skin_name_70301,"Regina del Gelo"
task_context_210012,"Ricevi <color=#EC6D26>{0}</color> Legno dalla costruzione"
unit_skin_name_70401,"Vergine della Tempesta"
unit_skin_name_70501,"Signore delle Ali di Fuoco"
unit_skin_name_71201,"La Lama della Terra"
unit_skin_name_71101,"Tiratore di Ossa"
unit_skin_name_70601,"Apostolo di Starlight"
unit_skin_name_70801,"Regina di Darkmoon"
unit_sort_attr_31,Classe
unit_sort_attr_37,Qualità
task_context_240010,"Ricevi <color=#EC6D26>{0}</color> gemme dalla costruzione"
task_context_240011,"Ricevi <color=#EC6D26>{0}</color> monete dalla costruzione"
task_context_240012,"Ricevi <color=#EC6D26>{0}</color> Legno dalla costruzione"
task_context_100012,"Potenzia <color=#EC6D26>{0}</color>  truppe leggendarie a <color=#EC6D26>Lv6</color>"
chat_font_setting_title,"Dimensione del carattere della chat"
task_context_210001,"Accedi per <color=#EC6D26>{0}</color> giorni"
overworld_tile_level_1,Lv.1
task_context_250002,"Apri <color=#EC6D26>{0}</color> forzieri del bottino"
task_context_210002,"Potenzia le truppe mitiche <color=#EC6D26>{0}</color>  volte"
overworld_tile_level_2,Lv.2
application_place_holder,"Scrivi un messaggio"
task_context_250003,"Ottieni qualsiasi truppa <color=#EC6D26>{0}</color> volte"
overworld_tile_level_4,Lv.4
task_context_210003,"Guadagna <color=#EC6D26>{0}</color> Trofei in PVP"
overworld_tile_level_5,Lv.5
overworld_tile_level_6,Lv.6
task_context_100002,"Spendi <color=#EC6D26>{0}</color> Energia verde"
overworld_tile_level_7,Lv.7
overworld_tile_level_11,"Cryo & Ember"
task_context_100001,"Spendi <color=#EC6D26>{0}</color> Oro"
task_context_250004,"Migliora qualsiasi truppa <color=#EC6D26>{0}</color> volte"
task_context_90011,"Guadagna <color=#EC6D26>{0}</color> Trofei in PVP"
task_context_90012,"Ottieni qualsiasi truppa <color=#EC6D26>{0}</color> volte"
task_context_210004,"Completa l'ondata 40 in modalità cooperativa per un totale di <color=#EC6D26>{0}</color> volte"
task_context_100003,"Apri il <color=#EC6D26>{0}</color> Lucky Time nella Reclutamento delle Truppe"
task_context_100004,"Apri i bauli del bottino <color=#EC6D26>{0}</color>"
task_context_100005,"Ottieni <color=#EC6D26>{0}</color> truppe rare tramite Fusione"
task_context_100006,"Ottieni <color=#EC6D26>{0}</color> truppe epiche tramite Fusione"
task_context_100007,"Ottieni <color=#EC6D26>{0}</color> truppe leggendarie tramite Fusione"
task_context_100008,"Ottieni <color=#EC6D26>{0}</color> truppe mitiche tramite Fusione"
task_context_100009,"Aggiorna le truppe comuni <color=#EC6D26>{0}</color> al <color=#EC6D26>Lv6</color>"
task_context_100010,"Aggiorna le Truppe Rare <color=#EC6D26>{0}</color> al <color=#EC6D26>Lv6</color>"
task_context_100011,"Aggiorna <color=#EC6D26>{0}</color> le Truppe Epiche al <color=#EC6D26>Lv6</color>"
task_context_250005,"Sconfiggi <color=#EC6D26>{0}</color> Nemici in Avventura, Co-op o Arena"
task_context_210005,"Spendi <color=#EC6D26>{0}</color> Energia verde"
gameplay_tag_desc_4,PVE
res_name_457,"Regalo Pass Battaglia"
task_context_250006,"Apri il <color=#EC6D26>{0}</color> Lucky Time nella Reclutamento delle Truppe"
task_context_210006,"Vinci <color=#EC6D26>{0}</color> battaglie arena"
res_name_357,"Regalo Pass Battaglia"
task_context_240001,"Accedi per <color=#EC6D26>{0}</color> giorni"
task_context_210007,"Arena’da Incantesimo di Guarigione <color=#EC6D26>{0}</color> volte kullan"
task_context_240002,"Potenzia le truppe mitiche <color=#EC6D26>{0}</color>  volte"
task_context_240003,"Guadagna <color=#EC6D26>{0}</color> Trofei in PVP"
task_context_240004,"Completa l'ondata 40 in modalità cooperativa per un totale di <color=#EC6D26>{0}</color> volte"
task_context_240005,"Spendi <color=#EC6D26>{0}</color> Energia verde"
task_context_240006,"Vinci <color=#EC6D26>{0}</color> battaglie arena"
task_context_200001,"Accedi per <color=#EC6D26>{0}</color> giorni"
task_context_200002,"Apri <color=#EC6D26>{0}</color> forzieri del bottino"
task_context_200003,"Ottieni qualsiasi truppa <color=#EC6D26>{0}</color> volte"
task_context_200004,"Migliora qualsiasi truppa <color=#EC6D26>{0}</color> volte"
task_context_200005,"Sconfiggi <color=#EC6D26>{0}</color> Nemici in Avventura, Co-op o Arena"
task_context_200006,"Apri il <color=#EC6D26>{0}</color> Lucky Time nella Reclutamento delle Truppe"
task_context_240007,"Arena’da Incantesimo di Guarigione <color=#EC6D26>{0}</color> volte kullan"
task_context_240008,"Aggiorna gli edifici <color=#EC6D26>{0}</color> volte"
task_context_240009,"Guadagna 3 stelle in Avventura <color=#EC6D26>{0}</color> volte"
task_context_90010,"Gioca a Infinite War <color=#EC6D26>{0}</color> volte"
task_context_64007,"Infliggi <color=#EC6D26>{0}</color> danni usando Cercatore di Luce o Negromante nell'Arena"
task_context_54004,"Gioca a Hunting <color=#EC6D26>{0}</color> volte con Cercatore di Luce o Negromante"
task_group_title_22_0,"Missione di fazione"
task_context_54001,"Infliggi <color=#EC6D26>{0}</color> danni utilizzando Cercatore di Luce o Negromante"
task_context_64008,"Infliggi <color=#EC6D26>{0}</color> danni usando Cercatore di Luce o Negromante nella Caccia"
task_context_54002,"Gioca alla modalità Avventura <color=#EC6D26>{0}</color> volte con Cercatore di Luce o Negromante"
task_context_54003,"Gioca in Arena <color=#EC6D26>{0}</color> volte con Cercatore di Luce o Negromante"
game_mode_name_33,"Indovinello Quotidiano"
task_context_54005,"Gioca a Infinite War <color=#EC6D26>{0}</color> volte con Cercatore di Luce o Negromante"
task_context_80002,"Spendi un totale di <color=#EC6D26>{0}</color> Gemme"
task_context_64006,"Infliggi <color=#EC6D26>{0}</color> danni usando Cercatore di Luce o Negromante in modalità Avventura"
task_context_54010,"Partecipa a <color=#EC6D26>{0}</color> Gioco Quotidiano delle Previsioni"
task_context_54011,"Indovina correttamente in <color=#EC6D26>{0}</color> Indovina il giorno"
task_context_64001,"Infliggi <color=#EC6D26>{0}</color> danni utilizzando Cercatore di Luce o Negromante"
task_context_64002,"Gioca alla modalità Avventura <color=#EC6D26>{0}</color> volte con Cercatore di Luce o Negromante"
task_context_64005,"Gioca a Infinite War <color=#EC6D26>{0}</color> volte con Cercatore di Luce o Negromante"
task_context_64003,"Gioca in Arena <color=#EC6D26>{0}</color> volte con Cercatore di Luce o Negromante"
task_context_64004,"Gioca a Hunting <color=#EC6D26>{0}</color> volte con Cercatore di Luce o Negromante"
task_context_64009,"Infliggi <color=#EC6D26>{0}</color> danni usando Cercatore di Luce o Negromante in Infinite War"
task_context_64010,"Partecipa a <color=#EC6D26>{0}</color> Gioco Quotidiano delle Previsioni"
task_context_64011,"Indovina correttamente in <color=#EC6D26>{0}</color> Indovina il giorno"
gameplay_tag_desc_5,PVP
task_context_63019,"Indovina correttamente in <color=#EC6D26>{0}</color> Indovina il giorno"
task_context_63018,"Partecipa a <color=#EC6D26>{0}</color> Gioco Quotidiano delle Previsioni"
task_context_63017,"Ottieni <color=#EC6D26>{0}</color> Negromante"
task_context_53016,"Ottieni <color=#EC6D26>{0}</color> Cercatore di Luce"
task_context_63016,"Ottieni <color=#EC6D26>{0}</color> Negromante"
camp_season_buff_desc_1,Blazeking
camp_season_buff_desc_2,"Signore delle Maree"
res_name_1154,Blazeking
camp_season_buff_bubble_desc_1,Blazeking
task_context_62009,"Indovina correttamente in <color=#EC6D26>{0}</color> Indovina il giorno"
camp_season_buff_bubble_desc_2,"Signore delle Maree"
task_context_62008,"Partecipa a <color=#EC6D26>{0}</color> Gioco Quotidiano delle Previsioni"
task_context_53017,"Ottieni <color=#EC6D26>{0}</color> Cercatore di Luce"
task_context_53019,"Indovina correttamente in <color=#EC6D26>{0}</color> Indovina il giorno"
task_context_53018,"Partecipa a <color=#EC6D26>{0}</color> Gioco Quotidiano delle Previsioni"
res_name_1254,"Signore delle Maree"
chatBubble_frame_access_13,"Pacchetto stile natalizio I Esclusivo"
chatBubble_frame_access_14,"Pacchetto stile natalizio II Esclusivo"
chatBubble_frame_access_12,"Esclusivo per il Dragon Clash Season Pass."
lay_pref_title,Preferenza
deploy_btn,Schiera
task_context_90001,"Accedi per <color=#EC6D26>{0}</color> giorni"
task_context_90002,"Ricevi <color=#EC6D26>{0}</color> gemme dalla costruzione"
task_context_90003,"Ricevi <color=#EC6D26>{0}</color> monete dalla costruzione"
task_context_90004,"Ricevi <color=#EC6D26>{0}</color> Legno dalla costruzione"
task_context_90005,"Sconfiggi <color=#EC6D26>{0}</color> Nemici in Avventura, Co-op o Arena"
task_context_90006,"Gioca alla modalità cooperativa <color=#EC6D26>{0}</color> volte"
task_context_90007,"Gioca in Modalità Avventura <color=#EC6D26>{0}</color> volte"
task_context_90008,"Gioca <color=#EC6D26>{0}</color> volte le battaglie PVP"
task_context_90009,"Gioca a Caccia <color=#EC6D26>{0}</color> volte"
task_context_13245,"Usa Aggira per combattere <color=#EC6D26>{0}</color> volte nell'Arena"
task_context_13252,"Usa le Truppe Comuni per infliggere oltre <color=#EC6D26>{0}</color> danni in Avventura"
task_group_info_21,"Missioni di fazione giornaliere a più fasi. Collabora con la tua fazione per completare le fasi e guadagnare punti!"
task_context_13246,"Usa Agguato per combattere <color=#EC6D26>{0}</color> volte nell'Arena"
task_context_13247,"Usa Dividi per combattere <color=#EC6D26>{0}</color> volte nell'Arena."
task_context_13248,"Usa Carro Armato per infliggere oltre <color=#EC6D26>{0}</color> danni in Avventura"
task_context_13249,"Usa Carro Armato per infliggere oltre <color=#EC6D26>{0}</color> danni nell'Arena."
task_context_13250,"Usa Carro Armato per infliggere oltre <color=#EC6D26>{0}</color> danni nella Caccia"
task_context_13251,"Usa Carro Armato infliggi oltre <color=#EC6D26>{0}</color> danni nella Guerra Infinita"
attr_val_10001_7,Separare
task_context_13254,"Usa le Truppe Epiche per infliggere oltre <color=#EC6D26>{0}</color> danni nell'Arena"
task_context_13215,"Aggiorna le Truppe Rare <color=#EC6D26>{0}</color> al <color=#EC6D26>Lv6</color>"
task_context_13255,"Infliggi oltre <color=#EC6D26>{0}</color>  danni nell'Arena con truppe leggendarie"
task_context_13256,"Usa le Truppe Mitiche per infliggere oltre <color=#EC6D26>{0}</color> danni nell'Arena"
task_context_13257,"Usa Truppe Epiche per infliggere oltre <color=#EC6D26>{0}</color> danni nella Caccia"
task_context_13216,"Aggiorna <color=#EC6D26>{0}</color> le Truppe Epiche al <color=#EC6D26>Lv6</color>"
task_context_13258,"Usa Truppe Leggendarie per infliggere oltre <color=#EC6D26>{0}</color> danni nella Caccia"
task_context_13259,"Usa le Truppe Mitiche per infliggere oltre <color=#EC6D26>{0}</color> danni nella Caccia"
task_context_13261,"Usa le Truppe Leggendarie per infliggere oltre <color=#EC6D26>{0}</color> danni in Guerra Infinita"
