Key,Content
troop_choice_pack,"병사 선택 팩"
gf_rwd_claim_cond,"성장 기금을 해제하여 보상을 받으세요"
choice_army_5,"신화 병사를 선택하세요"
skin_store,코스튬
vip_subscribe_now,"지금 구독하십시오"
shop_goods_105,주간
shop_coin,동전
buy_now,"지금 구매"
store_purchase_content,"친애하는 사령관님,

고객님께서 89T 스토어에서 최근 구매하신 상품이 성공적으로 완료되었습니다! 
이 메일에서 구매하신 아이템을 확인하실 수 있습니다.

고객님의 지원에 감사드립니다! 
보상을 즐기시고 계속해서 정복해 나가세요!

- War Inc: Rising"
resource_not_enough_101,"동전이 충분하지 않습니다"
christmas_gift_chatBubble_1,"크리스마스 스타일 팩 I"
immediate_receive,"지금 이용 가능"
christmas_gift_2,"크리스마스 선물 세트 II"
christmas_pack_gift_desc,"따뜻한 크리스마스 선물!"
christmas_gift_chatBubble_2,"크리스마스 스타일 팩 II"
christmas_pack_desc,"크리스마스를 환하게 밝히세요!"
store_purchase_title,"89T 스토어 구매"
camp_avatar_pack_2_2,"조수 부름꾼 스킨 팩 I"
camp_emoji_pack_2_2,"조수 부름꾼 스킨 팩 II"
camp_avatar_pack_2_1,"불날개 군주 스킨 팩 I"
camp_emoji_pack_2_1,"불날개 군주 스킨 팩 II"
vip_desc,"매일 10 개의 영원한 돌을 얻으십시오."
theme,테마
source_shop,"가게에서 구입하세요."
resource_2,"영원한 돌"
christmas_gift_1,"크리스마스 선물 세트 I"
resource_not_enough_common,"불충분 한 자원"
gem_supply_bubble_desc,"<size=40><color=#037ddc>30일 기본 패스</color></size>

1. 구매 즉시 {0} 보석을 받고 30일 동안 패스를 활성화하세요.

2. 패스 기간 동안 매일 {1} 보석을 받을 수 있습니다 (UTC 00:00에 초기화).
패스 만료 후에는 수령하지 않은 일일 보석이 환불되지 않습니다.

<size=40><color=#037ddc>30일 고급 패스</color></size>

1. 구매 즉시 {2} 보석을 받고 30일 동안 패스를 활성화하세요.

2. 패스 기간 동안 매일 {3} 보석을 받을 수 있습니다 (UTC 00:00에 초기화).
패스 만료 후에는 수령하지 않은 일일 보석이 환불되지 않습니다."
gf_tab_name_4,젬
camp_pack_desc,"특별한 드래곤 스킨을 잠금 해제하세요!"
gf_banner_title_5,"단조석 성장 펀드"
refresh_in,"새로 고침"
pack_off,"{0}% 꺼짐"
gem_supply_daily_title,"패스 보상"
pack_value,"{0}%
값"
purchased,"구매 한"
exchange_count_msg,"교환하려는 항목의 수량을 선택하십시오."
vip_claim_desc,"매일 여분의 영원한 돌!"
shop_desc_106,"구독 기간: 1개월
무료 체험: 3일 무료 체험을 즐기세요! 체험이 종료되면 주당 {0}가 청구됩니다.
자동 갱신: VIP 멤버십은 매주 자동으로 갱신되는 구독입니다. 현재 기간 종료 최소 24시간 전에 취소하지 않으면, 다음 기간 요금이 자동으로 청구됩니다.
갱신 취소: 구독 구매 후 Google Play 계정 설정에서 자동 갱신을 관리하고 해제할 수 있습니다.

구독 활성화 시 받는 혜택:
1) 매일 영원의 돌 10개 지급"
purchase_limit,"제한된 제안"
resource_not_enough_102,"영원한 돌이 충분하지 않습니다"
shop_desc_105,"구독 기간: 1주일
무료 체험: 3일 무료 체험을 즐기세요! 체험이 종료되면 주당 {0}가 청구됩니다.
자동 갱신: VIP 멤버십은 매주 자동으로 갱신되는 구독입니다. 현재 기간 종료 최소 24시간 전에 취소하지 않으면, 다음 기간 요금이 자동으로 청구됩니다.
갱신 취소: 구독 구매 후 Google Play 계정 설정에서 자동 갱신을 관리하고 해제할 수 있습니다.

구독 활성화 시 받는 혜택:
1) 매일 영원의 돌 10개 지급"
pack_first,"첫 구매 팩"
go,가다
purchase_confirm_desc,"<color=#ffe300>{0}</color>을(를) 사용하여 <color=#ffe300>{1}</color>을(를) 구매하시겠습니까?"
shop_desc_105_ios,"구독 기간: 1주일
무료 체험: 3일 무료 체험을 즐기세요! 체험이 종료되면 주당 {0}가 청구됩니다.
자동 갱신: VIP 멤버십은 매주 자동으로 갱신되는 구독입니다. 현재 기간 종료 최소 24시간 전에 취소하지 않으면, 다음 기간 요금이 자동으로 청구됩니다.
갱신 취소: 구독 구매 후 Apple 계정 설정에서 자동 갱신을 관리하고 해제할 수 있습니다.

구독 활성화 시 받는 혜택:
1) 매일 영원의 돌 10개 지급"
shop_desc_106_ios,"구독 기간: 1개월
무료 체험: 3일 무료 체험을 즐기세요! 체험이 종료되면 주당 {0}가 청구됩니다.
자동 갱신: VIP 멤버십은 매주 자동으로 갱신되는 구독입니다. 현재 기간 종료 최소 24시간 전에 취소하지 않으면, 다음 기간 요금이 자동으로 청구됩니다.
갱신 취소: 구독 구매 후 Apple 계정 설정에서 자동 갱신을 관리하고 해제할 수 있습니다.

구독 활성화 시 받는 혜택:
1) 매일 영원의 돌 10개 지급"
beginner_bundle_title,"신화 병력 패키지"
shop_gem,보석
shop_tab_supply,제안
shop_goods_106,월
strategy_name_30,"측면 포위 VIII"
strategy_name_25,"분할 진격 VII"
strategy_name_26,"돌진 V"
strategy_name_27,"돌진 VI"
strategy_name_28,"후방 기습 VII"
strategy_name_29,"측면 포위 VII"
strategy_name_17,"후방 기습 IV"
strategy_name_18,"후방 기습 V"
strategy_name_19,"후방 기습 VI"
strategy_name_21,"돌진 II"
strategy_name_23,"돌진 III"
strategy_name_24,"돌진 IV"
strategy_name_15,"후방 기습 II"
strategy_name_16,"후방 기습 III"
strategy_name_12,"측면 포위 IV"
strategy_name_13,"측면 포위 V"
strategy_name_14,"측면 포위 VI"
strategy_name_7,"분할 진격 IV"
strategy_name_8,"분할 진격 V"
strategy_name_9,"분할 진격 VI"
strategy_name_10,"측면 포위 II"
strategy_name_11,"측면 포위 III"
strategy_name_5,"분할 진격 II"
strategy_name_6,"분할 진격 III"
skill_attr_30,회피
skill_attr_29,스택
skill_attr_28,체력
user_sign_reset_context,"사령관님께,

고객님의 개인 서명이 금지되거나 민감한 콘텐츠에 대한 게임 규칙 위반으로 인해 초기화되었음을 알려드립니다.

건전하고 친근한 게임 환경을 유지하기 위해, 모든 플레이어는 전 세계 커뮤니티에 적합하고 존중하는 서명을 사용해 주시기를 요청드립니다. 반복적인 위반은 계정 기능에 대한 추가적인 제한으로 이어질 수 있습니다.
당사의 정책 및 관련 요청에 대한 자세한 내용은 <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>에서 확인해 주십시오.

고객님의 이해와 협조에 감사드립니다.

— War Inc: Rising 서포터 팀"
user_face_reset_context,"사령관님께,

저희 시스템 확인 결과, 고객님의 프로필 사진이 게임 규칙 및 서비스 약관을 위반하였음을 확인했습니다. 이에 따라 고객님의 아바타가 기본 설정으로 초기화되었습니다.

저희는 모든 플레이어에게 친근하고, 존중하며, 안전한 환경을 제공하기 위해 노력하고 있습니다. 앞으로 업로드하시는 모든 이미지는 커뮤니티 가이드라인을 준수해 주시기 바랍니다.
저희 정책 및 관련 요청에 대한 자세한 내용은 <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>에서 확인해 주시기 바랍니다.

모두에게 긍정적인 War Inc: Rising 경험을 제공하기 위한 협조에 감사드립니다.

— War Inc: Rising 서포터 팀"
refine_title_short,
overworld_season_ended_msg,"이번엔 여기까지! 다음에 또 만나요!"
clan_war_slg_reward_info,"클랜전에서는 개인 랭킹 보상과 클랜 랭킹 보상 외에도 클랜 리더가 지정할 수 있는 특별 보상이 있습니다.

이 보상들은 클랜의 명예를 상징하며, 가장 가치 있다고 판단되는 이들에게 지급됩니다.

규칙:

1. 각 클랜원은 보상 상자를 최대 1개까지 받을 수 있습니다.

2. 제때 지정되지 않으면 보상은 개인 랭킹을 기준으로 자동으로 분배됩니다.

3. 보상 내용은 오직 클랜의 최종 랭킹에 따라 결정됩니다."
win_add_peakleague_score_msg,"최대 점수 미리보기. 최종 점수는 수비수에게 가한 피해를 기준으로 산정됩니다."
switch_preview_btn,전환
upgrades_confirm_dialog_msg,"합성 Lv.{0} {1}?"
gameplay_search_result_title,"검색 결과"
gameplay_search_title,"게임 플레이 검색"
upgrades_confirm_dialog_cost_tips,"<color=#ffe300>{0}</color> {1}을(를) 사용하여 병사를(을) 업그레이드하시겠습니까?"
defense_area_desc_1104,"모든 수비 병사가 회피 확률을 얻고, 목재 저항이 감소합니다"
defense_area_desc_1103,"수비자 대지 병사 피해량 증가, 바람 저항 감소"
defense_area_desc_1100,"수비수 전사 공격 증가, 탱크 모든 저항 증가"
defense_area_desc_1101,"방어 병사 최대 HP 증가, 화염 저항 증가"
defense_area_desc_1102,"모든 방어 병사의 모든 저항 증가, 공격 감소"
clan_hunt_slg_invalid_army,
clan_hunt_slg_return_main,
clan_hunt_slg_cup_title,
clan_hunt_slg_rule_tips,
clan_hunt_slg_prepare_tips,
clan_hunt_slg_rank_tips,
clan_hunt_slg_reward_title,
clan_hunt_slg_reward_info,
clan_hunt_slg_top_clan_rank_title,
clan_hunt_slg_top_clan_rank_rule_tips,
clan_hunt_slg_boss_rank_rule_tips,
clan_hunt_slg_register_desc,
clan_hunt_slg_register_tips,
clan_hunt_slg_watch_title,
clan_hunt_slg_chat_prefix_5,
clan_hunt_slg_chat_prefix_7,
clan_hunt_slg_watch_not_op,
clan_hunt_slg_watch_players,
clan_hunt_slg_room_name,
clan_hunt_slg_tile_train,
faction_progress_title,
total_score,
clan_hunt_slg_pin_limit,
clan_hunt_slg_end_title,
clan_hunt_slg_no_army,
peak_league_rule_desc,"피크 리그에 오신 것을 환영합니다!

<color=#EC6D26>높은 아레나 랭크</color>에 도달한 사령관은 피크 리그에 참가할 자격을 얻습니다.

  피크 리그는 <color=#EC6D26>아레나 시즌</color>과 함께 시작됩니다.
  시즌의 첫 7일은 <color=#EC6D26>등록 기간</color>입니다. 자격을 갖춘 플레이어는 <color=#EC6D26>자동으로 등록</color>되며, 언제든지 등록을 취소할 수 있습니다.
  마지막 7일은 <color=#EC6D26>출전 기간</color>입니다. 다른 사령관에게 도전하여 더 많은 크라운을 획득하세요!

공격 규칙:
  1. 리그에 참가한 사령관은 매일 <color=#EC6D26>8회의 도전 기회</color>를 받습니다.
  2. 매칭 전에 라인업을 확인해 주십시오. 매칭이 완료된 후에는 병력을 <color=#EC6D26>변경할 수 없습니다</color>.
  3. 매칭 성공 후, <color=#EC6D26>180초</color> 이내에 출전을 시작해야 합니다. 출전 시작 실패 또는 출전 중 이탈은 패배로 간주됩니다.
  4. 패배 시 점수를 <color=#EC6D26>획득하지 않으며</color>, 점수가 <color=#EC6D26>차감되지 않습니다</color>.
  5. 출전 점수는 <color=#EC6D26>파괴율</color>에 따라 계산됩니다. 파괴율이 높을수록 더 많은 점수를 얻습니다!

방어 규칙:
  1. 방어자는 <color=#EC6D26>3개의 방어 구역</color>을 보호하기 위해 3개의 방어 라인업을 설정해야 합니다.
  2. 각 방어 구역에는 방어자에게만 적용되는 <color=#EC6D26>고유한 효과</color>가 있습니다.
  3. 공격자는 매칭 중 3개의 방어 라인업 중 1개를 <color=#EC6D26>무작위로 만나게 됩니다</color>."
league_sign_up_cancel_registration_desc,"[color=#EC6D26]등록 취소[/color]? 경기 시작 전에 다시 등록할 수 있습니다."
emoji_name_1027,"야만 폭군: 발톱 하나!"
notification_title_9,"클랜 언급"
emoji_name_1028,"선율 조율사: 비트를 떨어뜨려!"
emoji_name_1029,"화력 선봉: 목표물 포착!"
emoji_name_1030,"그리폰 기사: 잠깐 들렀어요!"
emoji_name_1031,"물결 마법사: 집중력 최고!"
unit_skill_name_1617_1_tag,8s
emoji_name_1032,"다크문 여왕: 주목받는 인물!"
light_dark_pack_title_2,"라이트 스킨 팩"
light_dark_pack_title_4,"다크 스킨 팩"
light_dark_pack_desc_2,"빛으로 무장하고 어둠을 몰아내라!"
light_dark_pack_desc_4,"밤이 온다—빛을 삼켜버려라!"
rank_index_4,4th
team_err_620,"팀이 가득 찼습니다."
battle_strategy_title,전술
emoji_name_1006,"화염 결투사: 물러서!"
emoji_name_1009,"전쟁의 여신: 용서할 수 없어!"
camp_season_faction_left_2,"빛의 추구자"
emoji_name_1010,"전쟁의 여신: 너무 좋아요!"
camp_season_faction_right_2,네크로맨서
emoji_name_1011,"전쟁의 여신: 이쪽입니다!"
chatBubble_frame_name_18,"라이트 엣지"
chatBubble_frame_name_19,"네크로 인베이전"
emoji_name_1025,"지맥술사: 승리 확보!"
emoji_name_1026,"안개 궁수: 범위 확인 완료!"
unit_skill_name_1603_1_tag,8s
task_context_250001,"<color=#EC6D26>{0}</color>일 동안 로그인하세요."
unit_skin_name_73401,구미호
unit_skin_name_73601,"선율 조율사"
unit_skin_name_73801,"물결 마법사"
unit_skin_name_73501,"숲 수호자"
unit_skill_name_1604_1_tag,5s
unit_skill_name_1601_1_tag,5s
unit_skill_name_1602_1_tag,8s
unit_skin_name_73901,"격노 포병"
unit_skill_name_1605_1_tag,8s
unit_skin_name_74001,"화력 선봉"
unit_skill_name_1606_1_tag,5s
unit_skill_name_1607_1_tag,5s
unit_skill_name_1608_1_tag,5s
unit_skin_name_74101,"안개 궁수"
overworld_tile_level_3,Lv.3
unit_skill_name_1609_1_tag,5s
unit_skill_name_1610_1_tag,8s
unit_skin_name_74201,"정글 레인저"
unit_skin_name_74301,"야만 폭군"
unit_skin_name_74401,"화염 결투사"
unit_skin_name_74501,"밤의 후예"
unit_skin_name_74601,"전쟁의 여신"
unit_skin_name_74801,"독버섯 암살자"
unit_skin_name_74901,기사왕
unit_skin_name_76201,"빛나는 전사"
unit_skin_name_77801,세라프
unit_skin_name_84501,"조수 부름꾼"
unit_skin_name_84601,"불날개 군주"
rank_index_1,1st
unit_skin_name_84701,붉은검
rank_index_2,2nd
rank_index_3,3rd
task_context_210008,"건물을 <color=#EC6D26>{0}</color>회 업그레이드하세요."
task_context_210009,"모험에서 별 3개를 <color=#EC6D26>{0}</color>번 획득하세요"
unit_skin_name_63701,"그리폰 기사"
task_context_210010,"건물에서 <color=#EC6D26>{0}</color> 개의 보석을 받으세요."
unit_skin_name_63801,지맥술사
task_context_210011,"건물에서 <color=#EC6D26>{0}</color> 코인을 받으세요."
unit_skin_name_70301,"서리 여왕"
task_context_210012,"건물에서 <color=#EC6D26>{0}</color> 목재를 획득합니다."
unit_skin_name_70401,"폭풍 여전사"
unit_skin_name_70501,"불날개 군주"
unit_skin_name_71201,"대지의 검"
unit_skin_name_71101,"뼈 사수"
unit_skin_name_70601,"별빛 사도"
unit_skin_name_70801,"다크문 여왕"
unit_sort_attr_31,클래스
unit_sort_attr_37,품질
task_context_240010,"건물에서 <color=#EC6D26>{0}</color> 개의 보석을 받으세요."
task_context_240011,"건물에서 <color=#EC6D26>{0}</color> 코인을 받으세요."
task_context_240012,"건물에서 <color=#EC6D26>{0}</color> 목재를 획득합니다."
task_context_100012,"전설 병사 <color=#EC6D26>{0}</color> 명을 <color=#EC6D26>Lv6</color>로 업그레이드"
chat_font_setting_title,"채팅 글꼴 크기"
task_context_210001,"<color=#EC6D26>{0}</color>일 동안 로그인하세요."
overworld_tile_level_1,Lv.1
task_context_250002,"<color=#EC6D26>{0}</color>개의 전리품 상자를 엽니다"
task_context_210002,"신화 병사 <color=#EC6D26>{0}</color> 회 업그레이드"
overworld_tile_level_2,Lv.2
application_place_holder,"메시지를 입력하세요"
task_context_250003,"부대를 <color=#EC6D26>{0}</color>회 획득하십시오."
overworld_tile_level_4,Lv.4
task_context_210003,"PVP에서 <color=#EC6D26>{0}</color> 트로피를 획득하세요."
overworld_tile_level_5,Lv.5
overworld_tile_level_6,Lv.6
task_context_100002,"초록색 에너지 <color=#EC6D26>{0}</color>개를 소비"
overworld_tile_level_7,Lv.7
overworld_tile_level_11,"Cryo & Ember"
task_context_100001,"<color=#EC6D26>{0}</color> 골드를 사용하세요"
task_context_250004,"모든 부대를 <color=#EC6D26>{0}</color>회 업그레이드하세요."
task_context_90011,"PVP에서 <color=#EC6D26>{0}</color> 트로피를 획득하세요."
task_context_90012,"부대를 <color=#EC6D26>{0}</color>회 획득하십시오."
task_context_210004,"협동 모드에서 웨이브 40을 총 <color=#EC6D26>{0}</color>번 클리어하세요."
task_context_100003,"<color=#EC6D26>{0}</color> 부대 모집의 행운의 시간 열기"
task_context_100004,"<color=#EC6D26>{0}</color> 전리품 상자 열기"
task_context_100005,"융합에서 희귀 병사 <color=#EC6D26>{0}</color>명 획득"
task_context_100006,"융합에서 에픽 병사 <color=#EC6D26>{0}</color>명 획득"
task_context_100007,"융합에서 전설 병사 <color=#EC6D26>{0}</color>명 획득"
task_context_100008,"융합에서 신화 병사 <color=#EC6D26>{0}</color>명 획득"
task_context_100009,"<color=#EC6D26>{0}</color> 일반 병력을 <color=#EC6D26>Lv6</color>로 업그레이드하세요."
task_context_100010,"<color=#EC6D26>{0}</color> 희귀 부대를 <color=#EC6D26>Lv6</color>로 업그레이드하세요."
task_context_100011,"<color=#EC6D26>{0}</color> 에픽 부대를 <color=#EC6D26>Lv6</color>으로 업그레이드하세요."
task_context_250005,"모험 모드, 협동 또는 경기장에서 <color=#EC6D26>{0}</color>명의 적 처치"
task_context_210005,"초록색 에너지 <color=#EC6D26>{0}</color>개를 소비"
gameplay_tag_desc_4,PVE
res_name_457,"배틀 패스 선물"
task_context_250006,"<color=#EC6D26>{0}</color> 부대 모집의 행운의 시간 열기"
task_context_210006,"<color=#EC6D26>{0}</color>번 아레나 전투 승리"
res_name_357,"배틀 패스 선물"
task_context_240001,"<color=#EC6D26>{0}</color>일 동안 로그인하세요."
task_context_210007,"아레나에서치유 마법<color=#EC6D26>{0}</color>회 사용"
task_context_240002,"신화 병사 <color=#EC6D26>{0}</color> 회 업그레이드"
task_context_240003,"PVP에서 <color=#EC6D26>{0}</color> 트로피를 획득하세요."
task_context_240004,"협동 모드에서 웨이브 40을 총 <color=#EC6D26>{0}</color>번 클리어하세요."
task_context_240005,"초록색 에너지 <color=#EC6D26>{0}</color>개를 소비"
task_context_240006,"<color=#EC6D26>{0}</color>번 아레나 전투 승리"
task_context_200001,"<color=#EC6D26>{0}</color>일 동안 로그인하세요."
task_context_200002,"<color=#EC6D26>{0}</color>개의 전리품 상자를 엽니다"
task_context_200003,"부대를 <color=#EC6D26>{0}</color>회 획득하십시오."
task_context_200004,"모든 부대를 <color=#EC6D26>{0}</color>회 업그레이드하세요."
task_context_200005,"모험 모드, 협동 또는 경기장에서 <color=#EC6D26>{0}</color>명의 적 처치"
task_context_200006,"<color=#EC6D26>{0}</color> 부대 모집의 행운의 시간 열기"
task_context_240007,"아레나에서치유 마법<color=#EC6D26>{0}</color>회 사용"
task_context_240008,"건물을 <color=#EC6D26>{0}</color>회 업그레이드하세요."
task_context_240009,"모험에서 별 3개를 <color=#EC6D26>{0}</color>번 획득하세요"
task_context_90010,"인피니트 워 <color=#EC6D26>{0}</color>번 플레이하세요."
task_context_64007,"투기장에서 빛의 추구자 또는 네크로맨서을 사용하여 <color=#EC6D26>{0}</color> 피해를 입히세요."
task_context_54004,"빛의 추구자 또는 네크로맨서으로 <color=#EC6D26>{0}</color>번 사냥을 플레이하세요."
task_group_title_22_0,"진영 퀘스트"
task_context_54001,"빛의 추구자 또는 네크로맨서을 사용하여 <color=#EC6D26>{0}</color>의 피해를 줍니다."
task_context_64008,"사냥에서 빛의 추구자 또는 네크로맨서을 사용하여 <color=#EC6D26>{0}</color>의 피해를 입히세요."
task_context_54002,"어드벤처 모드를 <color=#EC6D26>{0}</color>번 빛의 추구자 또는 네크로맨서으로 플레이하세요."
task_context_54003,"빛의 추구자 또는 네크로맨서으로 아레나를 <color=#EC6D26>{0}</color>번 플레이하세요."
game_mode_name_33,"일일 퀴즈"
task_context_54005,"빛의 추구자 또는 네크로맨서으로 Infinite War를 <color=#EC6D26>{0}</color>번 플레이하세요."
task_context_80002,"총 <color=#EC6D26>{0}</color>개의 보석을 사용하세요."
task_context_64006,"어드벤처 모드에서 빛의 추구자 또는 네크로맨서을 사용하여 <color=#EC6D26>{0}</color>의 피해를 입히세요."
task_context_54010,"<color=#EC6D26>{0}</color> 일일 퀴즈에 참여하세요"
task_context_54011,"<color=#EC6D26>{0}</color> 일일 추측에서 정답을 맞추세요"
task_context_64001,"빛의 추구자 또는 네크로맨서을 사용하여 <color=#EC6D26>{0}</color>의 피해를 줍니다."
task_context_64002,"어드벤처 모드를 <color=#EC6D26>{0}</color>번 빛의 추구자 또는 네크로맨서으로 플레이하세요."
task_context_64005,"빛의 추구자 또는 네크로맨서으로 Infinite War를 <color=#EC6D26>{0}</color>번 플레이하세요."
task_context_64003,"빛의 추구자 또는 네크로맨서으로 아레나를 <color=#EC6D26>{0}</color>번 플레이하세요."
task_context_64004,"빛의 추구자 또는 네크로맨서으로 <color=#EC6D26>{0}</color>번 사냥을 플레이하세요."
task_context_64009,"인피니트 워에서 빛의 추구자 또는 네크로맨서을 사용하여 <color=#EC6D26>{0}</color> 피해를 입히세요."
task_context_64010,"<color=#EC6D26>{0}</color> 일일 퀴즈에 참여하세요"
task_context_64011,"<color=#EC6D26>{0}</color> 일일 추측에서 정답을 맞추세요"
gameplay_tag_desc_5,PVP
task_context_63019,"<color=#EC6D26>{0}</color> 일일 추측에서 정답을 맞추세요"
task_context_63018,"<color=#EC6D26>{0}</color> 일일 퀴즈에 참여하세요"
task_context_63017,"<color=#EC6D26>{0}</color> 네크로맨서을(를) 얻으세요."
task_context_53016,"<color=#EC6D26>{0}</color> 빛의 추구자을(를) 얻으세요"
task_context_63016,"<color=#EC6D26>{0}</color> 네크로맨서을(를) 얻으세요."
camp_season_buff_desc_1,"불날개 군주"
camp_season_buff_desc_2,"조수 부름꾼"
res_name_1154,"불날개 군주"
camp_season_buff_bubble_desc_1,"불날개 군주"
task_context_62009,"<color=#EC6D26>{0}</color> 일일 추측에서 정답을 맞추세요"
camp_season_buff_bubble_desc_2,"조수 부름꾼"
task_context_62008,"<color=#EC6D26>{0}</color> 일일 퀴즈에 참여하세요"
task_context_53017,"<color=#EC6D26>{0}</color> 빛의 추구자을(를) 얻으세요"
task_context_53019,"<color=#EC6D26>{0}</color> 일일 추측에서 정답을 맞추세요"
task_context_53018,"<color=#EC6D26>{0}</color> 일일 퀴즈에 참여하세요"
res_name_1254,"조수 부름꾼"
chatBubble_frame_access_13,"크리스마스 스타일 팩 I 독점"
chatBubble_frame_access_14,"크리스마스 스타일 팩 II 독점"
chatBubble_frame_access_12,"드래곤 클래시 시즌 패스 전용."
lay_pref_title,"선호 설정"
deploy_btn,"자동 배포"
task_context_90001,"<color=#EC6D26>{0}</color>일 동안 로그인하세요."
task_context_90002,"건물에서 <color=#EC6D26>{0}</color> 개의 보석을 받으세요."
task_context_90003,"건물에서 <color=#EC6D26>{0}</color> 코인을 받으세요."
task_context_90004,"건물에서 <color=#EC6D26>{0}</color> 목재를 획득합니다."
task_context_90005,"모험 모드, 협동 또는 경기장에서 <color=#EC6D26>{0}</color>명의 적 처치"
task_context_90006,"협동 모드 <color=#EC6D26>{0}</color>회 플레이하세요."
task_context_90007,"모험 모드를 <color=#EC6D26>{0}</color>회 플레이하세요."
task_context_90008,"PVP 전투를 <color=#EC6D26>{0}</color>회 플레이하세요."
task_context_90009,"사냥 <color=#EC6D26>{0}</color>회를 플레이하세요"
task_context_13245,"측면 포위를 사용하여 경기장에서 <color=#EC6D26>{0}</color>번 싸우세요."
task_context_13252,"모험에서 일반 병력을 사용하여 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
task_group_info_21,"매일 여러 단계로 구성된 진영 퀘스트를 수행하세요. 소속 진영과 협력하여 단계를 완료하고 포인트를 획득하세요!"
task_context_13246,"아레나에서 <color=#EC6D26>{0}</color>번 싸우기 위해 후방 기습을(를) 사용하세요."
task_context_13247,"아레나에서 <color=#EC6D26>{0}</color>회 싸우기 위해 분할 진격를 사용하세요."
task_context_13248,"모험에서 탱크로 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
task_context_13249,"아레나에서 탱크를 사용하여 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
task_context_13250,"사냥에서 탱크를 사용하여 <color=#EC6D26>{0}</color> 이상의 피해를 주십시오."
task_context_13251,"인피니트 워에서 탱크를 사용하여 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
attr_val_10001_7,하나의
task_context_13254,"아레나에서 에픽 부대를 사용하여 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
task_context_13215,"<color=#EC6D26>{0}</color> 희귀 부대를 <color=#EC6D26>Lv6</color>로 업그레이드하세요."
task_context_13255,"전설 병사로 아레나에서 <color=#EC6D26>{0}</color>  이상의 피해를 입히기"
task_context_13256,"아레나에서 신화 부대를 사용하여 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
task_context_13257,"에픽 부대를 사용하여 사냥에서 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
task_context_13216,"<color=#EC6D26>{0}</color> 에픽 부대를 <color=#EC6D26>Lv6</color>으로 업그레이드하세요."
task_context_13258,"전설적인 부대를 사용하여 사냥에서 <color=#EC6D26>{0}</color> 이상의 피해를 입히십시오"
task_context_13259,"신화 부대를 사용하여 사냥에서 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
task_context_13261,"무한 전쟁에서 전설적인 부대를 사용하여 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
task_context_13262,"신화 부대를 사용하여 무한 전쟁에서 <color=#EC6D26>{0}</color> 이상의 피해를 입히세요."
