Key,Content
camp_pack_desc,"Schalte exklusive Drachen-Skins frei!"
gf_banner_title_5,Schmiede-Stein-Wachstumsfonds
refresh_in,Erfrischen
pack_off,"{0}% Rab"
gem_supply_daily_title,Pass-Belohnungen
pack_value,"{0}%
Wert"
purchased,Gekauft
exchange_count_msg,"Bitte wählen Sie die Menge des Artikels aus, den Sie austauschen möchten."
vip_claim_desc,"Extra ewige Steine ​​täglich!"
shop_desc_106,"Abonnementzeitraum: 1 Monat.
Kostenlose Probezeit: Genießen Sie eine 3-tägige KOSTENLOSE Probezeit! Nach Ablauf der Probezeit wird Ihnen {0} pro Monat berechnet.
Automatische Verlängerung: Die VIP-Mitgliedschaft ist ein monatliches Abonnement mit automatischer Verlängerung. Ihr Konto wird automatisch für den nächsten Zeitraum belastet, es sei denn, Sie kündigen mindestens 24 Stunden vor Ablauf des aktuellen Zeitraums.
Erneuerung kündigen: Sie können die automatische Verlängerung des Abonnements verwalten und deaktivieren, indem Sie nach dem Kauf zu Ihren Kontoeinstellungen bei Google Play gehen.

Beim Aktivieren dieses Abonnements erhalten Sie:
1) 10 Ewige Steine jeden Tag."
purchase_limit,"Begrenztes Angebot"
resource_not_enough_102,"Nicht genug Ewigkeitssteine"
shop_desc_105,"Abonnementslaufzeit: 1 Woche.  
Kostenlose Testversion: Genießen Sie eine 3-tägige KOSTENLOSE Testversion! Nach Ende der Testphase wird Ihnen {0} pro Woche berechnet.  
Automatische Verlängerung: Die VIP-Mitgliedschaft ist ein wiederkehrendes wöchentliches Abonnement. Ihr Konto wird automatisch für den nächsten Zeitraum belastet, es sei denn, Sie kündigen mindestens 24 Stunden vor Ablauf des aktuellen Zeitraums.
Kündigung der Verlängerung: Sie können die automatische Verlängerung des Abonnements verwalten und deaktivieren, indem Sie nach dem Kauf in Ihre Kontoeinstellungen auf Google Play gehen.

Beim Aktivieren dieses Abonnements erhalten Sie:  
1) 10 Ewige Steine jeden Tag."
pack_first,"Erster Kaufpaket"
go,Gehen
purchase_confirm_desc,"Möchten Sie <color=#ffe300>{0}</color> ausgeben, um <color=#ffe300>{1}</color> zu kaufen?"
shop_desc_105_ios,"Abonnementzeitraum: 1 Woche.  
Kostenlose Testversion: Genießen Sie eine 3-tägige KOSTENLOSE Testversion! Nach dem Ende der Testversion wird Ihnen {0} pro Woche berechnet.  
Automatische Verlängerung: Die VIP-Mitgliedschaft ist ein wöchentlich wiederkehrendes Abonnement. Ihr Konto wird automatisch für die nächste Periode belastet, es sei denn, Sie kündigen mindestens 24 Stunden vor dem Ende der aktuellen Periode.
Kündigung der Verlängerung: Sie können die automatische Verlängerung jederzeit nach dem Kauf in Ihren Apple-Kontoeinstellungen verwalten oder deaktivieren.

Nach Aktivierung dieses Abonnements erhalten Sie:  
1) Täglich 10 Ewige Steine."
shop_desc_106_ios,"Abonnementslaufzeit: 1 Monat.
Kostenlose Probezeit: Genieße eine 3-tägige KOSTENLOSE Probezeit! Nach Ablauf der Probezeit wird dir {0} pro Monat berechnet.
Automatische Verlängerung: Die VIP-Mitgliedschaft ist ein wiederkehrendes monatliches Abonnement. Dein Konto wird automatisch für den nächsten Zeitraum belastet, es sei denn, du kündigst mindestens 24 Stunden vor Ende des aktuellen Zeitraums.
Abonnement kündigen: Du kannst die automatische Verlängerung jederzeit nach dem Kauf in den Apple-Kontoeinstellungen verwalten oder deaktivieren.

Bei Aktivierung dieses Abonnements erhältst du:  
1) Täglich 10 Ewige Steine."
beginner_bundle_title,"Mythisches Soldatenpaket"
shop_gem,Edelsteine
shop_tab_supply,"Bietet an"
shop_goods_106,Monat
strategy_name_30,"Flankieren VIII"
strategy_name_25,"Teilung VII"
strategy_name_26,"Ansturm V"
strategy_name_27,"Ansturm VI"
strategy_name_28,"Rückangriff VII"
strategy_name_29,"Flankieren VII"
strategy_name_17,"Rückangriff IV"
strategy_name_18,"Rückangriff V"
strategy_name_19,"Rückangriff VI"
strategy_name_21,"Ansturm II"
strategy_name_23,"Ansturm III"
strategy_name_24,"Ansturm IV"
strategy_name_15,"Rückangriff II"
strategy_name_16,"Rückangriff III"
strategy_name_12,"Flankieren IV"
strategy_name_13,"Flankieren V"
strategy_name_14,"Flankieren VI"
strategy_name_7,"Teilung IV"
strategy_name_8,"Teilung V"
strategy_name_9,"Teilung VI"
strategy_name_10,"Flankieren II"
strategy_name_11,"Flankieren III"
strategy_name_5,"Teilung II"
strategy_name_6,"Teilung III"
skill_attr_30,Ausweichen
skill_attr_29,Stapel
skill_attr_28,Gesundheit
user_sign_reset_context,"Sehr geehrter Kommandant,

Bitte beachten Sie, dass Ihre persönliche Signatur aufgrund eines Verstoßes gegen unsere Spielregeln bezüglich verbotener oder sensibler Inhalte zurückgesetzt wurde.

Um eine gesunde und freundliche Spielatmosphäre aufrechtzuerhalten, bitten wir alle Spieler, ihre Signaturen respektvoll und angemessen für unsere globale Community zu gestalten. Wiederholte Verstöße können zu weiteren Einschränkungen Ihrer Kontofunktionen führen.
Weitere Informationen zu unseren Richtlinien und damit verbundenen Anforderungen finden Sie unter <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>

Wir danken Ihnen für Ihr Verständnis und Ihre Kooperation.

— War Inc: Rising Unterstützer-Team"
user_face_reset_context,"Lieber Kommandant,

Unser System hat festgestellt, dass Ihr Profilbild gegen unsere Spielregeln und Nutzungsbedingungen verstößt. Infolgedessen wurde Ihr Avatar auf die Standardeinstellung zurückgesetzt.

Wir bemühen uns, eine freundliche, respektvolle und sichere Umgebung für alle Spieler zu erhalten. Bitte stellen Sie sicher, dass zukünftige Uploads unseren Community-Richtlinien entsprechen. Für weitere Informationen zu unseren Richtlinien und entsprechenden Anfragen besuchen Sie bitte <color=#0000FF><link=https://war-inc-rising-chat-rules.webflow.io/>https://war-inc-rising-chat-rules.webflow.io/</link></color>

Vielen Dank für Ihre Kooperation, War Inc: Rising für alle zu einem positiven Erlebnis zu machen.

— War Inc: Rising Unterstützer-Team"
refine_title_short,
overworld_season_ended_msg,"Das war's für jetzt! Bis zum nächsten Mal!"
clan_war_slg_reward_info,"In Clan-Kriegen gibt es neben persönlichen und Gilden-Ranglistenbelohnungen auch besondere Belohnungen, die vom Gildenleiter zugewiesen werden können.

Diese Belohnungen repräsentieren die Ehre der Gilde und werden denjenigen verliehen, die als am würdigsten erachtet werden.

Regeln:

1. Jedes Mitglied kann bis zu 1 Belohnungstruhe erhalten.

2. Wenn nicht rechtzeitig zugewiesen, werden Belohnungen automatisch basierend auf dem persönlichen Rang verteilt.

3. Der Belohnungsinhalt hängt ausschließlich vom finalen Rang der Gilde ab."
win_add_peakleague_score_msg,"Maximale Punktzahl Vorschau. Die endgültige Punktzahl basiert auf dem dem Verteidiger zugefügten Schaden."
switch_preview_btn,Wechsel
upgrades_confirm_dialog_msg,"Möchtest du Lv. {0} {1} zusammenführen?"
gameplay_search_result_title,Suchergebnisse
gameplay_search_title,Gameplay-Suche
upgrades_confirm_dialog_cost_tips,"Für die Aufwertung der Truppe <color=#ffe300>{0}</color> {1} ausgeben?"
defense_area_desc_1104,"Alle Verteidigertruppen erhalten Ausweichchance, Holz-RES reduziert"
defense_area_desc_1103,"Schaden der Verteidiger-Erdtruppe erhöht, Wind-Widerstand verringert"
defense_area_desc_1100,"Verteidiger Krieger ANG erhöht, Tank Alle Widerstände erhöht"
defense_area_desc_1101,"Verteidiger-Truppe Max. HP erhöht, Feuerwiderstand erhöht"
defense_area_desc_1102,"Alle Verteidiger-Truppen erhalten Alle RES, ANG reduziert"
clan_hunt_slg_invalid_army,
clan_hunt_slg_return_main,
clan_hunt_slg_cup_title,
clan_hunt_slg_rule_tips,
clan_hunt_slg_prepare_tips,
clan_hunt_slg_rank_tips,
clan_hunt_slg_reward_title,
clan_hunt_slg_reward_info,
clan_hunt_slg_top_clan_rank_title,
clan_hunt_slg_top_clan_rank_rule_tips,
clan_hunt_slg_boss_rank_rule_tips,
clan_hunt_slg_register_desc,
clan_hunt_slg_register_tips,
clan_hunt_slg_watch_title,
clan_hunt_slg_chat_prefix_5,
clan_hunt_slg_chat_prefix_7,
clan_hunt_slg_watch_not_op,
clan_hunt_slg_watch_players,
clan_hunt_slg_room_name,
clan_hunt_slg_tile_train,
faction_progress_title,
total_score,
clan_hunt_slg_pin_limit,
clan_hunt_slg_end_title,
clan_hunt_slg_no_army,
peak_league_rule_desc,"Willkommen in der Gipfel-Liga!

Kommandanten, die <color=#EC6D26>hohe Arena-Ränge</color> erreichen, qualifizieren sich für die Gipfel-Liga.

  Die Gipfel-Liga öffnet parallel zur <color=#EC6D26>Arena-Saison</color>.
  Die ersten 7 Tage der Saison sind die <color=#EC6D26>Anmeldephase</color>. Qualifizierte Spieler werden <color=#EC6D26>automatisch registriert</color> und können die Registrierung jederzeit stornieren.
  Die letzten 7 Tage sind die <color=#EC6D26>Kampfphase</color>. Fordere andere Kommandanten heraus und kämpfe um mehr Kronen!

Angriffsregeln:
  1. Kommandanten in der Liga erhalten täglich <color=#EC6D26>8 Herausforderungsversuche</color>.
  2. Bitte bestätige deine Aufstellung vor dem Matchmaking. Soldaten <color=#EC6D26>können nicht geändert werden</color>, nachdem ein Match gefunden wurde.
  3. Nach erfolgreichem Matchmaking muss der Kampf innerhalb von <color=#EC6D26>180s</color> beginnen. Nicht starten oder während des Kampfes verlassen zählt als Niederlage.
  4. Niederlagen gewähren <color=#EC6D26>keine</color> Punkte und ziehen <color=#EC6D26>keine</color> Punkte ab.
  5. Kampfpunkte werden basierend auf deiner <color=#EC6D26>Zerstörungsrate</color> berechnet. Höhere Zerstörungsraten bringen mehr Punkte!

Verteidigungsregeln:
  1. Verteidiger müssen 3 Verteidigungsaufstellungen einrichten, um <color=#EC6D26>3 Verteidigungszonen</color> zu bewachen.
  2. Jede Verteidigungszone hat einen <color=#EC6D26>einzigartigen Effekt</color>, der nur für Verteidiger gilt.
  3. Angreifer werden während des Matchmakings <color=#EC6D26>zufällig</color> einer der 3 Verteidigungsaufstellungen begegnen."
league_sign_up_cancel_registration_desc,"[color=#EC6D26]Registrierung abbrechen[/color]? Du kannst dich vor Beginn des Spiels erneut anmelden."
emoji_name_1027,"Barbaren-Tyrann: Eine Klaue!"
notification_title_9,Gildenerwähnung
emoji_name_1028,"Melodieweber: Lass den Beat fallen!"
emoji_name_1029,"Feuerkraft-Vorhut: Ziel erfasst!"
emoji_name_1030,"Greifritter: Wir schauen vorbei!"
emoji_name_1031,"Ripple-Zauberer: In der Zone!"
unit_skill_name_1617_1_tag,8s
emoji_name_1032,"Dunkelmond-Königin: Scheinwerfer an!"
light_dark_pack_title_2,Hellhaut-Packung
light_dark_pack_title_4,"Dunkle Haut-Packung"
light_dark_pack_desc_2,"Im Licht gehüllt, fegt die Dunkelheit fort!"
light_dark_pack_desc_4,"Die Nacht bricht herein – verschlinge das Licht!"
rank_index_4,4th
team_err_620,"Das Team ist voll."
battle_strategy_title,Taktiken
emoji_name_1006,"Flammen-Duellant: Zurücktreten!"
emoji_name_1009,"Kriegsgöttin: Unverzeihlich!"
camp_season_faction_left_2,Lichtsucher
emoji_name_1010,"Kriegsgöttin: Ich liebe es!"
camp_season_faction_right_2,Nekromant
emoji_name_1011,"Kriegsgöttin: Hier drüben!"
chatBubble_frame_name_18,"Light Edge"
chatBubble_frame_name_19,Nekro-Invasion
emoji_name_1025,"Geomant: Sieg gesichert!"
emoji_name_1026,"Nebelbogenschütze: Reichweite bestätigt!"
unit_skill_name_1603_1_tag,8s
task_context_250001,"Melden Sie sich für <color=#EC6D26>{0}</color> Tage an"
unit_skin_name_73401,"Neunschwänziger Fuchs"
unit_skin_name_73601,Melodieweber
unit_skin_name_73801,Ripple-Zauberer
unit_skin_name_73501,Waldland-Wächter
unit_skill_name_1604_1_tag,5s
unit_skill_name_1601_1_tag,5s
unit_skill_name_1602_1_tag,8s
unit_skin_name_73901,Wut-Kanonier
unit_skill_name_1605_1_tag,8s
unit_skin_name_74001,Feuerkraft-Vorhut
unit_skill_name_1606_1_tag,5s
unit_skill_name_1607_1_tag,5s
unit_skill_name_1608_1_tag,5s
unit_skin_name_74101,Nebelbogenschütze
overworld_tile_level_3,Lv.3
unit_skill_name_1609_1_tag,5s
unit_skill_name_1610_1_tag,8s
unit_skin_name_74201,Dschungel-Wächter
unit_skin_name_74301,Barbaren-Tyrann
unit_skin_name_74401,Flammen-Duellant
unit_skin_name_74501,Nachtgeborener
unit_skin_name_74601,Kriegsgöttin
unit_skin_name_74801,Venospore-Killer
unit_skin_name_74901,Ritterkönig
unit_skin_name_76201,"Strahlender Krieger"
unit_skin_name_77801,Seraph
unit_skin_name_84501,Gezeitenlord
unit_skin_name_84601,Blazeking
rank_index_1,1st
unit_skin_name_84701,"Rote Klinge"
rank_index_2,2nd
rank_index_3,3rd
task_context_210008,"Verbessere Gebäude <color=#EC6D26>{0}</color> Mal"
task_context_210009,"Verdiene 3 Sterne im Abenteuer <color=#EC6D26>{0}</color> mal"
unit_skin_name_63701,Greifritter
task_context_210010,"Erhalte <color=#EC6D26>{0}</color> Edelsteine aus dem Gebäude"
unit_skin_name_63801,Geomant
task_context_210011,"Erhalte <color=#EC6D26>{0}</color> Münzen vom Bauen"
unit_skin_name_70301,Eiskönigin
task_context_210012,"Erhalte <color=#EC6D26>{0}</color> Holz aus dem Gebäude"
unit_skin_name_70401,Sturmmagd
unit_skin_name_70501,Blazewing-Lord
unit_skin_name_71201,"Die Klinge der Erde"
unit_skin_name_71101,"Knochen Scharfschütze"
unit_skin_name_70601,"Sternenlicht Apostel"
unit_skin_name_70801,Dunkelmond-Königin
unit_sort_attr_31,Klasse
unit_sort_attr_37,Qualität
task_context_240010,"Erhalte <color=#EC6D26>{0}</color> Edelsteine aus dem Gebäude"
task_context_240011,"Erhalte <color=#EC6D26>{0}</color> Münzen vom Bauen"
task_context_240012,"Erhalte <color=#EC6D26>{0}</color> Holz aus dem Gebäude"
task_context_100012,"Stärke <color=#EC6D26>{0}</color>  legendäre Truppen auf <color=#EC6D26>Lv6</color>"
chat_font_setting_title,"Schriftgröße im Chat"
task_context_210001,"Melden Sie sich für <color=#EC6D26>{0}</color> Tage an"
overworld_tile_level_1,Lv.1
task_context_250002,"Öffne <color=#EC6D26>{0}</color> Beutetruhen"
task_context_210002,"Rüste mythische Truppen <color=#EC6D26>{0}</color>  Mal auf"
overworld_tile_level_2,Lv.2
application_place_holder,"Geben Sie eine Nachricht ein"
task_context_250003,"Erhalte eine beliebige Truppe <color=#EC6D26>{0}</color> Mal"
overworld_tile_level_4,Lv.4
task_context_210003,"Erhalte <color=#EC6D26>{0}</color> Trophäen im PvP"
overworld_tile_level_5,Lv.5
overworld_tile_level_6,Lv.6
task_context_100002,"Gib <color=#EC6D26>{0}</color> grüne Energie aus"
overworld_tile_level_7,Lv.7
overworld_tile_level_11,"Cryo & Ember"
task_context_100001,"Verwenden Sie <color=#EC6D26>{0}</color> Gold"
task_context_250004,"Rüste beliebige Truppe <color=#EC6D26>{0}</color> Mal auf."
task_context_90011,"Erhalte <color=#EC6D26>{0}</color> Trophäen im PvP"
task_context_90012,"Erhalte eine beliebige Truppe <color=#EC6D26>{0}</color> Mal"
task_context_210004,"Clear Wave 40 im Koop-Modus insgesamt <color=#EC6D26>{0}</color> Mal"
task_context_100003,"Öffne <color=#EC6D26>{0}</color> Glückszeit in der Truppenrekrutierung"
task_context_100004,"Öffne <color=#EC6D26>{0}</color> Beutekisten"
task_context_100005,"Erhalte <color=#EC6D26>{0}</color> seltene Truppen über Fusion"
task_context_100006,"Erhalte <color=#EC6D26>{0}</color> epische Truppen über Fusion"
task_context_100007,"Erhalte <color=#EC6D26>{0}</color> legendäre Truppen über Fusion"
task_context_100008,"Erhalte <color=#EC6D26>{0}</color> mythische Truppen über Fusion"
task_context_100009,"Rüste <color=#EC6D26>{0}</color> Gemeinsame Truppen auf <color=#EC6D26>Stufe 6</color> auf"
task_context_100010,"Verbessere <color=#EC6D26>{0}</color> seltene Truppen auf <color=#EC6D26>Stufe 6</color>"
task_context_100011,"Verbessere <color=#EC6D26>{0}</color> epische Truppen auf <color=#EC6D26>Stufe 6</color>"
task_context_250005,"Besiege <color=#EC6D26>{0}</color> Feinde im Abenteuermodus, Koop oder in der Arena"
task_context_210005,"Gib <color=#EC6D26>{0}</color> grüne Energie aus"
gameplay_tag_desc_4,PVE
res_name_457,Kampfpaket-Geschenk
task_context_250006,"Öffne <color=#EC6D26>{0}</color> Glückszeit in der Truppenrekrutierung"
task_context_210006,"<color=#EC6D26>{0}</color> Arenakämpfe gewonnen"
res_name_357,Kampfpaket-Geschenk
task_context_240001,"Melden Sie sich für <color=#EC6D26>{0}</color> Tage an"
task_context_210007,"In der Arena Heilzauber <color=#EC6D26>{0}</color>-mal verwenden"
task_context_240002,"Rüste mythische Truppen <color=#EC6D26>{0}</color>  Mal auf"
task_context_240003,"Erhalte <color=#EC6D26>{0}</color> Trophäen im PvP"
task_context_240004,"Clear Wave 40 im Koop-Modus insgesamt <color=#EC6D26>{0}</color> Mal"
task_context_240005,"Gib <color=#EC6D26>{0}</color> grüne Energie aus"
task_context_240006,"<color=#EC6D26>{0}</color> Arenakämpfe gewonnen"
task_context_200001,"Melden Sie sich für <color=#EC6D26>{0}</color> Tage an"
task_context_200002,"Öffne <color=#EC6D26>{0}</color> Beutetruhen"
task_context_200003,"Erhalte eine beliebige Truppe <color=#EC6D26>{0}</color> Mal"
task_context_200004,"Rüste beliebige Truppe <color=#EC6D26>{0}</color> Mal auf."
task_context_200005,"Besiege <color=#EC6D26>{0}</color> Feinde im Abenteuermodus, Koop oder in der Arena"
task_context_200006,"Öffne <color=#EC6D26>{0}</color> Glückszeit in der Truppenrekrutierung"
task_context_240007,"In der Arena Heilzauber <color=#EC6D26>{0}</color>-mal verwenden"
task_context_240008,"Verbessere Gebäude <color=#EC6D26>{0}</color> Mal"
task_context_240009,"Verdiene 3 Sterne im Abenteuer <color=#EC6D26>{0}</color> mal"
task_context_90010,"Spiele Unendlicher Krieg <color=#EC6D26>{0}</color> Mal"
task_context_64007,"Verursache in der Arena {0} Schaden mit Lichtsucher oder Nekromant"
task_context_54004,"Spiele <color=#EC6D26>{0}</color> Mal mit Lichtsucher oder Nekromant auf die Jagd."
task_group_title_22_0,Fraktionsquest
task_context_54001,"Verursache {0} Schaden mit Lichtsucher oder Nekromant"
task_context_64008,"Verursachen Sie beim Jagen {0} Schaden mit Lichtsucher oder Nekromant"
task_context_54002,"Spiele den Abenteuermodus <color=#EC6D26>{0}</color> Mal mit Lichtsucher oder Nekromant"
task_context_54003,"Spiele Arena <color=#EC6D26>{0}</color> Mal mit Lichtsucher oder Nekromant"
game_mode_name_33,"Tägliches Rätsel"
task_context_54005,"Spiele Infinite War <color=#EC6D26>{0}</color> Mal mit Lichtsucher oder Nekromant"
task_context_80002,"Gib insgesamt <color=#EC6D26>{0}</color> Edelsteine aus"
task_context_64006,"Verursache im Abenteuermodus {0} Schaden mit Lichtsucher oder Nekromant."
task_context_54010,"Nimm am täglichen Raten von <color=#EC6D26>{0}</color> teil"
task_context_54011,"Tippe richtig in <color=#EC6D26>{0}</color> Tagestipp"
task_context_64001,"Verursache {0} Schaden mit Lichtsucher oder Nekromant"
task_context_64002,"Spiele den Abenteuermodus <color=#EC6D26>{0}</color> Mal mit Lichtsucher oder Nekromant"
task_context_64005,"Spiele Infinite War <color=#EC6D26>{0}</color> Mal mit Lichtsucher oder Nekromant"
task_context_64003,"Spiele Arena <color=#EC6D26>{0}</color> Mal mit Lichtsucher oder Nekromant"
task_context_64004,"Spiele <color=#EC6D26>{0}</color> Mal mit Lichtsucher oder Nekromant auf die Jagd."
task_context_64009,"Verursache in Infinite War {0} Schaden mit Lichtsucher oder Nekromant."
task_context_64010,"Nimm am täglichen Raten von <color=#EC6D26>{0}</color> teil"
task_context_64011,"Tippe richtig in <color=#EC6D26>{0}</color> Tagestipp"
gameplay_tag_desc_5,PVP
task_context_63019,"Tippe richtig in <color=#EC6D26>{0}</color> Tagestipp"
task_context_63018,"Nimm am täglichen Raten von <color=#EC6D26>{0}</color> teil"
task_context_63017,"Erhalten Sie <color=#EC6D26>{0}</color> Nekromant"
task_context_53016,"Erhalten Sie <color=#EC6D26>{0}</color> Lichtsucher"
task_context_63016,"Erhalten Sie <color=#EC6D26>{0}</color> Nekromant"
camp_season_buff_desc_1,Blazeking
camp_season_buff_desc_2,Gezeitenlord
res_name_1154,Blazeking
camp_season_buff_bubble_desc_1,Blazeking
task_context_62009,"Tippe richtig in <color=#EC6D26>{0}</color> Tagestipp"
camp_season_buff_bubble_desc_2,Gezeitenlord
task_context_62008,"Nimm am täglichen Raten von <color=#EC6D26>{0}</color> teil"
task_context_53017,"Erhalten Sie <color=#EC6D26>{0}</color> Lichtsucher"
task_context_53019,"Tippe richtig in <color=#EC6D26>{0}</color> Tagestipp"
task_context_53018,"Nimm am täglichen Raten von <color=#EC6D26>{0}</color> teil"
res_name_1254,Gezeitenlord
chatBubble_frame_access_13,"Weihnachts-Style-Paket I Exklusiv"
chatBubble_frame_access_14,"Weihnachts-Stilpaket II Exklusiv"
chatBubble_frame_access_12,"Exklusiv für den Dragon Clash Saisonpass."
lay_pref_title,Präferenz
deploy_btn,Einsatz
task_context_90001,"Melden Sie sich für <color=#EC6D26>{0}</color> Tage an"
task_context_90002,"Erhalte <color=#EC6D26>{0}</color> Edelsteine aus dem Gebäude"
task_context_90003,"Erhalte <color=#EC6D26>{0}</color> Münzen vom Bauen"
task_context_90004,"Erhalte <color=#EC6D26>{0}</color> Holz aus dem Gebäude"
task_context_90005,"Besiege <color=#EC6D26>{0}</color> Feinde im Abenteuermodus, Koop oder in der Arena"
task_context_90006,"Spiele den Koop-Modus <color=#EC6D26>{0}</color> Mal"
task_context_90007,"Spiele den Abenteuermodus <color=#EC6D26>{0}</color>-mal"
task_context_90008,"Spiele PVP-Schlachten <color=#EC6D26>{0}</color> Mal"
task_context_90009,"Jage <color=#EC6D26>{0}</color> Mal"
task_context_13245,"Verwende Flankieren, um <color=#EC6D26>{0}</color> Mal in der Arena zu kämpfen."
task_context_13252,"Verwenden Sie gewöhnliche Truppen, um im Abenteuer über <color=#EC6D26>{0}</color> Schaden zu verursachen."
task_group_info_21,"Tägliche, mehrstufige Fraktionsquests. Arbeite mit deiner Fraktion zusammen, um Stufen abzuschließen und Punkte zu verdienen!"
task_context_13246,"Nutze Rückangriff, um <color=#EC6D26>{0}</color> Mal in der Arena zu kämpfen."
task_context_13247,"Nutze Teilung, um <color=#EC6D26>{0}</color>-mal in der Arena zu kämpfen."
task_context_13248,"Verwende Tank, um im Abenteuer mehr als <color=#EC6D26>{0}</color> Schaden zu verursachen."
task_context_13249,"Verwende Tank, um im Arena-Modus über <color=#EC6D26>{0}</color> Schaden zuzufügen."
